attn_0_1_outputs,4,-0.37439716,-3.0273418,-1.5301931,-0.9256259,-0.171438,0.30990347,0.40348232,1.7075284,-0.28819075,1.4227538,0.92027766,1.6929971,0.23882455
attn_0_1_outputs,5,-14.673206,-3.1211488,-4.2962933,-3.241522,-2.5126965,-1.925088,-0.86908907,1.4333202,8.043815,1.1169858,-0.3857461,-3.1067777,-2.5590904
attn_0_1_outputs,6,-1.4655656,-1.5945115,-2.0471876,-0.9144138,-0.79417104,0.093455374,0.40378436,0.8714496,-0.10302257,1.7463323,1.4807941,1.0376538,1.0628128
attn_0_1_outputs,7,-1.5663812,-2.582319,-1.8428924,-2.8171604,-1.6330788,-0.6498017,-2.8280158,-2.3869255,-3.3498664,-0.69367397,6.50509,-0.16148698,0.25035968
attn_0_1_outputs,8,-5.6668315,-6.685124,-1.1062075,-2.9060369,-2.1214328,-3.041188,-3.0095599,-1.4327817,-2.4236236,0.21749201,1.1996932,7.6472735,1.9287031
attn_0_1_outputs,9,-9.698931,-3.8530254,-4.3817887,-3.5317533,-2.5196462,-1.8576103,-1.1890184,0.1953365,-1.0131745,1.391332,1.8930268,2.1088839,7.914948
attn_0_1_outputs,</s>,0.11397591,-1.1660184,-0.8839397,-0.73453826,-0.24656369,-0.18263465,1.2129922,0.3764144,-0.19179574,0.51129925,1.2501565,0.17786117,0.47924122
attn_0_1_outputs,<pad>,-0.51327336,-0.54019684,-0.28461364,0.7204847,-0.049020357,0.22481209,0.019431751,0.5625673,0.39897212,0.44587806,-0.0003276101,0.5725484,0.45145398
attn_0_1_outputs,<s>,-5.7890034,1.0740025,-0.2036524,-0.370091,-0.11238327,-0.36863533,-0.25053903,0.78071755,-0.7571214,1.314591,1.0566039,-0.3569462,1.0034093
attn_0_2_outputs,0,1.0996572,-0.03684125,-0.30007303,0.05158236,-0.52778697,-0.1333917,-0.63314605,1.0229261,-0.33738735,1.002128,0.116712734,-0.54749346,-0.48836008
attn_0_2_outputs,1,1.2200764,1.4703015,0.66766495,1.4825693,0.45138043,0.5219219,-0.60287386,-0.8024093,-1.503459,-0.45785296,-0.7089543,-0.27408493,-0.6370457
attn_0_2_outputs,10,2.0564675,3.580313,7.7280784,-3.994544,-3.9158678,-3.7425,-3.2414885,-2.2695866,-2.209919,-1.2081187,-1.48613,-2.9362812,-2.5679567
attn_0_2_outputs,11,1.0271655,1.1503607,-0.59970117,1.8884966,0.31364846,0.6017817,-0.20240699,-1.3835061,-0.6473842,-0.33056307,-0.2712755,0.18158877,-0.5180456
attn_0_2_outputs,12,-0.7641481,0.35134757,0.16160457,2.251131,7.048006,2.2871711,0.71803826,-1.2840095,-1.19525,0.0778467,-1.0177948,-2.0888805,-1.8343811
attn_0_2_outputs,2,-1.8951248,-0.70961887,-0.4457093,-0.13153876,0.27878824,0.56407726,0.6008259,0.20521444,-0.122936815,1.821369,0.76021147,0.39738208,0.33307272
attn_0_2_outputs,3,-1.3338307,-0.83318883,-1.3007746,-0.9769956,-1.0650965,1.1735805,5.523982,0.5031764,0.05403486,0.91115654,-0.20228359,-1.3592209,-1.8581643
attn_0_2_outputs,4,-2.5576687,-1.9507533,-1.6938668,-0.18806183,-0.08810326,1.1182338,1.153989,6.4241853,0.09108605,0.18722369,-1.5205778,-3.257813,-3.8677607
attn_0_2_outputs,5,-3.524188,-4.05611,-4.0170374,-2.245234,-1.6729783,-0.25325587,0.40621522,0.17531985,7.495563,1.253756,0.09936031,-1.5920933,-1.1874051
attn_0_2_outputs,6,-1.9060084,-1.4608507,-1.6238922,-1.0001086,-0.50431436,0.47550216,0.50568384,-0.16219397,0.35320213,1.6510769,1.1824683,0.57123137,1.1091522
attn_0_2_outputs,7,-4.1862216,-1.7291857,-2.1267612,-1.7054702,-1.5870281,-1.0692154,-1.8533188,-2.6213686,-1.1613933,-0.70033216,5.7551737,1.1354244,1.462143
attn_0_2_outputs,8,-3.9971867,-4.33987,-5.6005497,-3.9791605,-3.9539275,-3.4870198,-3.2642004,-3.1491156,-1.5713084,0.837416,1.4896361,10.7713,1.9532125
attn_0_2_outputs,9,-2.0473378,-1.0562819,-1.8010879,-1.6566876,-1.8059025,-1.3083189,-1.8457433,-2.1328206,-1.1612854,1.1857845,1.0556011,0.6457904,6.7463164
attn_0_2_outputs,</s>,-1.1605523,-0.19693796,0.35485286,-1.4937378,-0.5676187,0.16698934,0.08703117,1.0749938,1.4296199,0.2600711,0.49973896,0.3443786,0.45387033
attn_0_2_outputs,<pad>,-0.8588083,-0.54043764,-0.24313928,0.28322148,0.11094093,-0.72330225,-0.47910318,0.27431306,0.26470208,0.33030742,0.66622645,0.3454096,0.33440456
attn_0_2_outputs,<s>,-0.0027886364,-0.03307945,-0.61940587,0.089795634,-0.094583206,0.43273395,0.09313619,-0.9245436,-0.1923846,1.3267852,0.66711766,-0.1285446,0.42505145
attn_0_3_outputs,0,2.7783024,-0.12228839,-0.71128535,-0.7726397,-0.5452459,-1.1814032,0.22724831,-0.7764378,-0.21080163,1.3099194,0.5551654,-0.7769667,1.1153047
attn_0_3_outputs,1,2.9043274,9.735074,-1.3691772,-1.9793183,-1.7095208,-1.5556632,-1.2998524,-0.5384328,-2.0253434,-1.0786228,-1.0749795,-1.4649287,-2.0271003
attn_0_3_outputs,10,0.47132197,1.0718578,1.0019509,0.5929158,0.642503,-0.4812566,0.16282664,0.59655464,-0.83660626,-0.41208878,-0.5857437,-2.0417008,-1.2032562
attn_0_3_outputs,11,-0.47112975,0.4440869,0.81134135,0.30160058,0.31089893,0.23745301,0.74062324,-0.509907,-0.10455498,0.51550436,-0.290904,0.34698156,-1.8002653
attn_0_3_outputs,12,-1.7946843,-0.43740186,-0.064960256,0.087828524,0.7083357,-0.23550504,0.89703184,0.22024316,0.096571214,0.7161269,0.4946713,-0.33361697,-0.5292203
attn_0_3_outputs,2,0.37599164,0.12366795,1.6516705,3.2114375,2.6909208,9.176739,0.30413154,-4.6109257,-6.530108,-6.966266,-7.947046,-12.523047,-13.361709
attn_0_3_outputs,3,-1.3288366,-2.2497916,-1.4042673,-1.1513714,-0.69528055,-0.08321548,1.3887917,0.23416588,2.43529,1.336308,1.0020117,-0.56562155,-0.8151443
attn_0_3_outputs,4,-2.865597,-3.7736452,-1.7307563,-1.0703894,-0.06065245,-0.16227198,1.929485,7.296014,0.048385732,-0.30841595,-1.3193991,-4.6229033,-5.893363
attn_0_3_outputs,5,-3.5348651,-2.3567753,-3.21892,-1.4990757,-0.8626766,-1.1229823,0.13021351,0.14303954,6.5950985,1.7713337,0.5995073,-3.1526258,-3.9589345
attn_0_3_outputs,6,-4.9983797,-2.9853354,-2.5149925,-2.559199,-1.386378,-1.6889327,-0.12368159,0.23325099,0.7805255,2.500148,1.9848729,0.45466152,1.8426739
attn_0_3_outputs,7,-2.5103462,-2.994567,-2.7211564,-2.0994039,-1.6343101,-1.5408106,-0.036840778,0.101585895,0.55988735,1.6299058,2.183686,1.5749196,1.8898365
attn_0_3_outputs,8,-3.5823274,-7.0258384,-3.8614776,-3.3082483,-3.4875152,-3.6568909,-2.06293,-2.4318767,-1.4829935,0.7600113,1.3487228,9.243231,-1.1431609
attn_0_3_outputs,9,-6.9793386,-6.9984746,-6.116836,-5.0233283,-4.536526,-4.267813,-1.5627797,-1.8577331,-0.33362857,1.4054607,2.1304038,1.3150262,14.1519985
attn_0_3_outputs,</s>,-1.4184747,-0.69182664,-0.7268348,-0.041024067,-0.43021137,0.107886575,0.33957222,0.7715395,0.042770345,0.7946951,1.0517231,0.75395924,0.68853146
attn_0_3_outputs,<pad>,-0.16681819,-0.8747489,-0.49497476,0.049459845,0.06531608,-0.2919011,-0.29082358,0.20101187,-0.22242981,0.2142755,-0.16249563,0.23311548,0.30126837
attn_0_3_outputs,<s>,-0.37776533,-0.12080311,0.71052825,0.50425965,0.5725683,-0.3432183,0.8812911,-0.36001226,0.11817579,1.3472493,1.1957749,-1.5192754,-1.6202841
attn_0_4_outputs,0,-0.14373323,0.474024,0.17679627,-0.11511496,-0.023234433,-0.39943653,-0.5800672,-0.60066783,-0.19613455,-0.26334837,-0.043441083,-0.095060885,-0.27631915
attn_0_4_outputs,1,2.415131,3.011583,2.1467402,1.7560778,1.0032206,0.062887445,-0.5565312,-0.9591564,-0.83836234,-1.1881557,-1.1686033,-1.4800786,-1.511521
attn_0_4_outputs,10,1.2115793,0.81707025,1.9236827,0.5432354,0.21079952,-0.006024562,-0.23034228,-0.33561528,-0.23040162,-0.38482597,-0.38187596,-0.30079013,-1.0432752
attn_0_4_outputs,11,-0.429423,-0.27713066,0.019815464,0.43738648,0.5893303,0.57449144,0.3940237,0.253054,0.15561444,-0.065523565,-0.072539374,-0.17234896,-0.67135304
attn_0_4_outputs,12,0.3049022,-0.31873265,-1.0291808,-0.33519536,0.94394267,0.802337,0.50912774,0.26880667,0.17006958,-0.23579757,-0.332172,-0.537418,-0.73572195
attn_0_4_outputs,2,-0.23359321,-0.5356343,-0.5608098,-0.48414645,-0.13232948,0.4298635,0.44063437,0.44781646,0.5145206,0.28666592,0.576055,0.48469943,0.31176862
attn_0_4_outputs,3,-0.15093723,-0.5547144,-0.70526206,-0.19228894,0.4984604,1.1842322,2.0547774,0.72448266,0.33490577,-0.3809224,-0.7149702,-1.1334971,-1.0816089
attn_0_4_outputs,4,-0.3786254,-0.6668824,-0.6474673,-0.3142002,0.10111408,0.5142422,1.0095136,1.6570276,0.76459426,0.36399537,-0.24974655,-0.8301023,-0.98914075
attn_0_4_outputs,5,-0.75779635,-1.7625966,-1.3895557,-0.99930507,-0.82766163,-0.37299046,0.25306165,0.90713924,1.7264706,0.9032416,0.5649256,0.07395099,-0.03062058
attn_0_4_outputs,6,-3.0655718,-3.1887565,-2.8713908,-2.2049458,-1.7198683,-0.79168135,-0.019300776,0.6924281,1.4845763,2.3737688,1.5991122,0.9650795,0.6123728
attn_0_4_outputs,7,-1.6336123,-2.880035,-2.2286007,-1.9474189,-1.8027577,-1.311394,-0.8649572,-0.056245074,0.7156328,0.91627127,2.1535273,1.3889493,1.4176424
attn_0_4_outputs,8,-2.5336072,-3.3683207,-3.3706212,-2.9438496,-2.562377,-1.8419572,-1.088781,-0.2674731,0.5403693,1.0387542,2.0571723,3.3584998,2.726152
attn_0_4_outputs,9,-2.7907426,-3.691217,-3.380983,-2.8489316,-2.4803178,-1.7989867,-1.3557044,-0.73152447,-0.14164962,0.40921804,1.3811145,2.2380538,4.480637
attn_0_4_outputs,</s>,-6.8472495,-2.1584399,-0.4895014,0.3781689,1.0268201,0.6854362,0.43125033,0.69551486,0.8837374,0.7102161,0.47418374,0.69726706,2.040652
attn_0_4_outputs,<pad>,-0.69215345,-0.4672322,-0.66286933,0.09246718,0.09297726,0.33067894,0.11325595,0.2528632,-0.0061856196,0.062543616,-0.25286877,0.54865915,0.14377709
attn_0_4_outputs,<s>,-3.6783192,-2.9102027,-6.040274,-4.0931716,-1.1063895,1.4257492,2.11562,2.206419,2.1144497,1.9482553,0.72779745,0.33921412,-0.9951143
attn_0_5_outputs,0,0.4352504,0.35710737,0.19830357,0.13607806,-0.971859,0.36204427,0.012710348,0.22845739,0.10555374,0.65313876,-0.169339,-0.44151098,-0.2126954
attn_0_5_outputs,1,0.8065221,1.1584537,0.6494118,0.4784922,-0.12987205,0.12091282,-0.03969151,0.12081466,-0.09193552,-0.28691232,-0.12683295,-0.05016299,-0.6177704
attn_0_5_outputs,10,-0.070621185,0.48199484,0.6273602,0.29872862,0.027745098,0.4765009,0.24653715,0.12918992,-0.086780444,0.5035473,-0.6401646,0.23851927,-0.78753954
attn_0_5_outputs,11,0.029899674,0.101194724,0.7113753,-0.052962106,0.43111545,0.08994393,-0.14309451,0.59757423,0.28496283,1.0664692,-2.1286898,1.3173912,1.0833491
attn_0_5_outputs,12,-0.031723253,1.0793582,0.7756276,0.6578444,5.2385287,0.6154674,0.18169433,-0.76585764,-1.580767,-1.2513716,-5.142524,-2.0401258,-2.4530895
attn_0_5_outputs,2,-0.7468271,-0.47009352,-0.8219647,-0.6119198,1.0227652,0.30900183,0.83783054,0.76147175,0.6204045,0.67897236,-0.77530324,0.7379423,0.60491425
attn_0_5_outputs,3,-1.5775106,0.2524543,2.0922062,2.3491232,2.1306872,2.2349768,1.6528049,1.3461673,0.49995795,0.7076402,-3.324265,-0.15482774,-1.4729328
attn_0_5_outputs,4,-2.0414116,-0.8841026,-1.4271356,-0.901426,-0.0635719,2.7088392,1.2220769,1.6929201,0.9172043,1.1044377,-2.2207768,1.4629606,1.2142754
attn_0_5_outputs,5,-0.12422692,-0.05172326,-1.3223771,-0.5176811,-0.63105845,0.7021571,1.3867034,1.2315532,3.0556955,-1.9338272,-3.726156,0.46759388,0.55952936
attn_0_5_outputs,6,-1.2456216,-1.3678558,-1.190644,-0.5685463,-1.0284551,-0.09511519,0.22253856,0.2844718,0.5231181,0.5943602,2.1121936,0.9422005,0.7424517
attn_0_5_outputs,7,-4.3846054,-3.620386,-3.3906238,-3.0899787,-3.9658608,-2.3514733,-1.2964768,-0.6650559,-0.26091462,0.9720855,5.646867,1.5002563,1.4314607
attn_0_5_outputs,8,-1.869535,-1.7736204,-1.7997832,-1.262651,-0.834283,-0.797094,0.011004178,0.5745585,1.1841246,1.5286449,-1.5593191,1.846543,1.5237281
attn_0_5_outputs,9,-2.4732778,-2.3159213,-1.8739276,-3.0353088,0.35709792,-1.0716511,-1.5241096,0.7091925,1.1623791,3.0113082,-0.18170033,0.21882568,0.4858601
attn_0_5_outputs,</s>,-0.7786905,-0.10722937,0.009722588,0.015840715,-0.17474337,0.6959946,0.12616155,0.166342,0.21003759,0.2369163,0.07873102,0.8099417,1.19047
attn_0_5_outputs,<pad>,-1.1884098,-0.21599105,0.19984354,0.068679325,-0.029590068,0.4238902,0.21045491,0.6152286,0.43732333,0.1208888,0.5985384,0.23308894,0.12610528
attn_0_5_outputs,<s>,0.6830058,0.3535335,0.1624793,0.24836992,-0.76371723,0.31714877,0.75642574,0.47024035,0.1945998,0.7422379,-2.524787,1.04096,1.2173524
attn_0_6_outputs,0,0.69083256,1.4200277,0.84221715,0.5564796,0.6429974,0.53789186,0.4164371,0.2630322,0.11021129,-0.04190927,-0.5538816,-1.2050179,-2.4626677
attn_0_6_outputs,1,3.0681674,3.791297,3.010531,2.194525,1.1719621,0.40027142,-0.21650091,-0.41544577,-0.8095525,-1.0495163,-1.6428064,-2.6973505,-3.9764242
attn_0_6_outputs,10,0.008784946,0.14277409,1.9832424,0.4353552,0.2659674,0.2965099,0.013622149,0.24311745,0.15251206,-0.07448724,-0.39390248,-0.76891565,-1.674471
attn_0_6_outputs,11,0.30066139,0.6630779,0.65717876,0.99587303,0.9741635,1.0798864,0.8317245,0.27841407,0.002198819,-0.32356772,-0.7355088,-1.2437512,-1.8964424
attn_0_6_outputs,12,-0.5406235,0.1304058,0.1985201,0.3401923,1.5043019,1.1201217,1.0001981,0.6965984,0.13574591,-0.22554588,-0.827475,-1.3563861,-2.4048712
attn_0_6_outputs,2,0.052381024,0.86290324,0.4114912,0.3336409,0.7053215,1.6225604,1.1939151,0.851394,0.6699051,0.2713927,-0.3716225,-0.9187649,-2.1960354
attn_0_6_outputs,3,0.41605845,0.12859258,-0.04060663,0.052393954,0.83744097,1.7285483,2.674942,1.2125919,0.36408752,-0.22308472,-1.0290349,-1.9089297,-2.8753486
attn_0_6_outputs,4,-1.0500308,-1.2945536,-1.1171002,-0.6241347,-0.1391211,0.9957628,1.3725387,2.267551,1.1846517,0.6075711,-0.35441163,-1.214828,-2.0737543
attn_0_6_outputs,5,-1.1625656,-2.1305811,-1.4508065,-0.8973118,-0.5464667,0.21247521,0.6359836,1.5948007,2.3531773,1.2189401,0.47593755,-0.18342298,-1.2169615
attn_0_6_outputs,6,-4.1476035,-3.2417738,-3.0485673,-2.148997,-1.2647439,-0.32013944,0.44312233,1.3736681,1.9332464,2.9564812,1.3026044,0.44721895,-0.7392287
attn_0_6_outputs,7,-2.0912824,-2.692605,-2.5565655,-2.0070145,-1.4529885,-0.6800275,-0.404288,0.39034826,0.8779888,1.5278294,2.313442,1.2634029,0.28055272
attn_0_6_outputs,8,-3.6656427,-3.3940818,-3.3762293,-2.5714207,-2.1640196,-1.3240631,-0.44673908,0.101841636,0.9119344,1.467578,2.1362529,3.1089664,1.657795
attn_0_6_outputs,9,-1.8362763,-3.0937283,-2.8307214,-2.3981981,-2.027264,-1.1530983,-0.440788,-0.15269797,0.4758746,1.1998715,1.677096,1.9543713,3.3676414
attn_0_6_outputs,</s>,-11.175625,-7.344521,-4.875409,-4.296164,-3.2716851,-4.798866,-4.302219,-3.0852363,-1.7119068,0.23280524,2.9510314,7.8078074,16.368376
attn_0_6_outputs,<pad>,0.51135474,-0.46099445,-0.08738068,0.023553327,-0.10606878,0.024064407,0.05124168,-0.17490804,0.4233529,0.5049422,0.5046097,0.6401174,0.33007863
attn_0_6_outputs,<s>,-1.2577741,-0.31846422,-1.3614428,-0.588047,-0.26579985,-0.35465604,0.6715265,0.32658955,-0.608232,-0.2199768,0.35860166,0.9775816,1.5686198
attn_0_7_outputs,0,5.4949226,5.65425,2.849303,1.2639481,-2.5286343,-6.972052,-3.580723,-4.0480123,-4.154798,-2.7442746,-3.3431828,-4.3678365,-3.3881881
attn_0_7_outputs,1,-3.9017813,7.988849,7.2928476,7.1193233,5.1340523,2.6977232,0.40979418,-0.67200786,-2.3947065,-1.1437263,-1.4533248,-3.4093127,-3.0665865
attn_0_7_outputs,10,0.31756622,1.7901981,11.165453,-4.815753,-5.178732,-5.1600065,-5.3571243,-5.777796,-6.990333,-4.878164,-2.0577843,-2.9328053,-0.9279861
attn_0_7_outputs,11,-0.7855048,-1.168729,-0.46198684,0.033290282,0.40641743,1.5450871,0.62857,1.2340918,-0.3862455,-0.07280817,0.37982547,0.7967937,-1.1617622
attn_0_7_outputs,12,-1.5639497,-0.51705855,-1.0325222,0.013658849,0.7994175,0.9470247,0.51463866,0.47249475,0.23370929,0.07124474,0.44837743,-0.38261813,-0.393195
attn_0_7_outputs,2,-2.00279,-1.220751,-1.3401,-0.54110414,0.30579758,2.247473,1.2636387,0.6684854,0.1918265,0.300062,0.46322602,-0.34796992,-0.45079327
attn_0_7_outputs,3,-1.5358275,-3.382742,-3.9206793,-1.8353128,0.029022114,0.63039064,1.1826946,1.4728543,0.5631801,1.4704263,1.2341107,0.048103523,0.31289977
attn_0_7_outputs,4,-3.6637805,-2.1558225,-2.1715903,-1.0924039,-0.07503765,0.830093,1.3258033,1.7100564,1.1908222,1.6898069,1.2398999,0.7906039,-0.10264797
attn_0_7_outputs,5,-3.1664643,8.61342,-6.3100553,-2.6636631,-1.5431631,-0.38503772,-0.08545609,0.7582481,6.8100715,0.59049565,-0.7695229,-3.3743677,-3.1664338
attn_0_7_outputs,6,-2.7217276,-3.449514,-3.033666,-1.4663538,-0.89416593,-0.19806668,0.9279609,1.3942674,0.5539879,2.2030752,1.2552286,1.1492922,0.20966756
attn_0_7_outputs,7,-2.5037622,-2.8488045,-2.8818896,-2.079162,-0.9128596,-0.7635597,-0.34418452,0.8658637,0.4018259,1.5871041,2.0045831,1.1333817,1.3818879
attn_0_7_outputs,8,-9.521825,-10.262047,-9.717861,-5.5209446,-4.1390214,-2.2419918,-0.8779141,0.06462403,-0.279468,1.8557905,2.9201531,11.694542,1.9780017
attn_0_7_outputs,9,-4.9941936,-7.2033224,-8.01398,-6.0028257,-3.0299869,-4.313397,-0.7605873,0.033016693,-0.23755658,0.959743,1.5880159,2.2255554,5.8752766
attn_0_7_outputs,</s>,-1.6829728,-1.1173424,-0.39030504,-0.31865957,-0.3957842,0.31749198,0.072888196,0.17405032,0.33540574,0.99616265,0.7803625,1.3382595,0.4642944
attn_0_7_outputs,<pad>,-0.2502964,-0.00078113744,-0.2662296,0.17027222,-0.34420902,0.041448064,0.10464226,0.47249398,0.1253612,-0.014966644,-0.06828656,0.3719911,0.1701428
attn_0_7_outputs,<s>,-3.459141,-4.482052,-4.038838,-0.5429263,0.4559783,1.5196499,1.6385748,1.6613485,0.41832778,1.6831241,1.493347,-0.0774001,0.9984946
attn_1_0_outputs,0,1.8647612,0.7301822,-0.49858862,-0.27945223,-0.6376615,-0.41105717,-0.6875474,-0.40270016,-0.26449618,-0.31561413,-0.09808863,-0.2489277,-0.41552702
attn_1_0_outputs,1,0.61390233,0.88456875,0.2914247,-0.041329708,-0.25910467,-0.35364163,-0.4033162,-0.18820325,-0.20659813,-0.29257905,-0.15788496,-0.67735666,-0.36606458
attn_1_0_outputs,10,-0.71006113,-0.6882941,0.4934178,-0.10964003,-0.042066146,0.08492688,0.030392895,0.4097347,0.09918296,-0.003944391,0.2903707,0.30134153,-0.0008080406
attn_1_0_outputs,11,0.8359173,0.5564243,-0.3945521,0.5578906,0.24395175,0.084602065,-0.032091446,0.060352817,-0.0390327,-0.0034719647,0.2305866,0.060731247,0.00039781956
attn_1_0_outputs,12,-0.34732473,-0.2886878,-0.9900709,-0.3870355,0.5814619,0.7262432,0.49246496,0.61916494,0.5714242,0.3318723,0.43823382,0.47001904,0.392345
attn_1_0_outputs,2,-1.9025376,-1.0005058,-0.39938048,0.019816088,0.16724214,0.6732207,0.6350097,0.6571454,0.6170627,0.7388714,0.8166691,1.0607594,0.8092601
attn_1_0_outputs,3,-1.3186933,-0.72398657,-0.9297843,-0.62554765,-0.05270549,0.7023604,1.2219431,1.2411889,0.9363651,0.50783896,0.7853273,0.40895182,0.23843016
attn_1_0_outputs,4,-1.1515049,-1.1987306,-0.42789224,-0.4101268,0.09991126,0.38498923,0.75787884,1.3646052,0.72798777,0.73262775,0.5484109,0.34232607,0.47030026
attn_1_0_outputs,5,-2.4633904,-1.603565,-1.4417055,-0.4681671,-0.3691767,0.47090504,0.8404519,1.2745303,1.5878857,1.1102173,1.1675625,0.9113028,0.69157815
attn_1_0_outputs,6,-2.297901,-2.0823328,-1.7543143,-1.1168259,-0.4213706,0.08664062,0.59566224,0.99204123,1.2377008,1.4084703,1.2050879,0.96442723,0.8190596
attn_1_0_outputs,7,-1.3376026,-1.6206145,-1.3307309,-0.92125976,-0.6779574,-0.35090214,0.11639605,0.6277785,0.8818643,1.0102022,1.4514195,1.2302735,0.7331962
attn_1_0_outputs,8,-2.591946,-2.3308733,-1.872142,-1.2347933,-1.1916254,-0.8822303,-0.6576423,0.04150326,0.2913278,0.6679017,0.9674951,1.6450615,1.3767189
attn_1_0_outputs,9,-2.1676,-2.2846029,-2.0861738,-1.6067271,-1.3626059,-0.62987155,-0.41918778,0.021610718,0.2564316,0.46562895,0.9091334,1.2078277,2.2662995
attn_1_0_outputs,</s>,-1.3734504,-0.68339366,-1.2567142,-0.90830815,-0.3736309,0.014590141,0.1950238,0.4019216,0.44824666,0.42533752,0.7926597,0.81897646,0.9818272
attn_1_0_outputs,<pad>,-0.54049605,-0.201488,-0.42644185,0.17447318,0.20204416,-0.09397025,0.115817755,0.45927998,0.37455174,0.3976558,-0.022801619,0.1501044,0.72520685
attn_1_0_outputs,<s>,-0.23537746,-1.2199354,-0.25195244,-0.91492414,-0.43946713,-0.1779499,-0.124958195,0.376385,0.45245793,0.41668564,0.9129106,0.88456774,1.0334908
