attn_0_3_outputs,4,0.10223712,-0.018411573,-0.07713743,0.07811299,-0.17087133,-0.082463,0.2403202,0.025288284,0.94141525,-0.18045826,0.042000018,0.25870052,-0.058437508,0.21984856,-0.3018505
attn_0_3_outputs,5,0.010013747,-0.022704823,0.004105687,-0.13140112,-0.09186873,0.0803636,0.0040765274,0.040284205,-0.18579891,1.0101416,0.1951229,0.14256632,-0.117503576,0.0112337265,-0.3551705
attn_0_3_outputs,6,-0.018029088,0.03385093,-0.20577289,-0.20636083,0.0178136,-0.13224293,0.03827522,-0.11498375,-0.19160572,-0.14475134,0.7950297,0.21099482,-0.33705086,-0.02064484,-0.21541917
attn_0_3_outputs,7,0.12816808,-0.09037529,-0.043082703,-0.07297029,0.123395786,-0.051474486,0.085942745,-0.0028733648,0.021889642,0.0073513817,0.19978961,1.4013922,-0.11851875,0.15491034,-0.47236523
attn_0_3_outputs,8,-0.00735382,-0.011500677,-0.33135477,-0.14699693,-0.2664502,-0.04778168,-0.39049774,-0.118859775,-0.1559367,-0.19923171,0.055505782,-0.031010581,1.3597614,-0.01872656,-0.2908056
attn_0_3_outputs,9,-0.017736422,0.09138213,-0.025502438,-0.059323885,-0.25065637,0.119889475,0.029925557,-0.05966946,-0.113031395,0.13875301,0.066488266,-0.18424226,-0.14166327,1.0883222,-0.6072881
attn_0_3_outputs,<pad>,0.2050432,-0.42597073,-0.19486699,0.28443217,-0.166926,-0.03715297,-0.26706135,-0.24368286,0.041466165,-0.085676044,-0.03108752,-0.21878111,-0.0857512,-0.18876146,0.50189024
attn_0_3_outputs,<s>,-0.059002366,-0.120034575,-0.11146397,0.14410822,-0.1157154,-0.06514583,-0.03957862,-0.04056081,0.0076697064,-0.3587714,-0.15058401,-0.044011325,-0.34284458,0.07532674,0.24811159
attn_0_4_outputs,0,0.40936968,0.01869719,0.13131191,0.05097238,0.06867757,0.006795598,0.34353033,-0.03853766,0.069194406,-0.0012553958,0.104261205,0.13901445,-0.12058116,0.16783717,0.0066865967
attn_0_4_outputs,1,-0.04973217,1.0378723,0.13767682,0.103031665,0.0076058106,0.18393537,0.0078059616,0.09611012,0.14386311,-0.09489561,0.19220804,0.10327184,-0.061664507,0.15297021,0.049261086
attn_0_4_outputs,10,0.13654862,0.33221135,0.5384382,0.1580432,0.23474872,0.22327694,0.2379712,0.1892957,0.1850391,0.12869525,0.2969366,0.3166893,-0.02587945,0.15770532,0.2174364
attn_0_4_outputs,11,0.07652752,0.35967016,0.20411134,0.6918148,0.11764605,0.23544893,0.22224668,0.09833618,0.23942265,0.18470277,0.18956116,0.16316432,-0.010700888,0.28135207,0.07156345
attn_0_4_outputs,12,0.12696409,0.081352696,0.15298864,-0.115477055,0.7969877,0.22287555,0.018299028,0.1362117,-0.21275505,-0.18902732,-0.19113462,0.18009487,-0.07239063,-0.0064693782,-0.17311238
attn_0_4_outputs,13,0.09700859,-0.005043025,-0.15720893,-0.122075684,0.041409068,0.75319624,-0.09867993,-0.041969594,0.109391235,0.036458064,0.022833997,-0.047654234,-0.2633313,0.03685353,0.0565376
attn_0_4_outputs,2,-0.017002668,0.19813122,0.15909405,-0.2044548,-0.20247617,0.07149831,0.8895188,0.0462482,-0.031133093,-0.08231164,0.028631728,0.1117973,-0.017678343,-0.06492015,-0.16935554
attn_0_4_outputs,3,-0.13588685,0.10274978,-0.03320584,-0.13903405,-0.41033614,-0.03577255,0.01438933,0.44598764,-0.072709866,-0.0825069,0.050621547,-0.043745555,-0.097626016,0.011886408,-0.20494042
attn_0_4_outputs,4,-0.026949592,0.16270597,0.031167483,-0.15577284,0.12849234,0.10702266,-0.011051349,0.07358448,0.6105602,-0.2609975,0.032037668,-0.073707856,-0.11958108,-0.05855135,-0.17222224
attn_0_4_outputs,5,-0.09681703,0.26551968,-0.16026714,-0.10461867,-0.119937636,0.12333218,0.04028166,-0.09990975,-0.14923401,0.57303154,0.007978451,-0.04440566,-0.22538507,0.0069249496,-0.14474471
attn_0_4_outputs,6,0.07273939,-0.022706294,0.070081994,0.26531607,-0.08359477,0.19984394,0.2882598,0.11942202,-0.06712936,0.19476183,0.5592252,0.22560349,-0.08069146,0.03635848,0.072107755
attn_0_4_outputs,7,0.029412016,0.13164005,0.09972624,-0.008915117,-0.036314324,-0.14270958,0.069565654,0.055950306,0.07820958,-0.07682732,0.22037263,1.017897,-0.009531213,-0.040965248,0.09187769
attn_0_4_outputs,8,0.015919749,0.09871587,0.12681152,-0.25208712,-0.12642694,-0.14787078,0.02242167,-0.04884147,-0.096769884,-0.046462577,0.035166994,0.097722605,0.8609741,-0.20032199,-0.11055065
attn_0_4_outputs,9,0.05519544,0.21267341,0.03116284,-0.06596945,0.18126059,0.1873918,0.15332429,-0.07257669,-0.117489256,0.062375072,0.16785756,0.008473817,-0.26221225,0.77050036,-0.090293586
attn_0_4_outputs,<pad>,-0.5539828,-0.07815011,-0.156025,0.15248452,0.080630556,-0.19833453,-0.05030349,0.53472805,-0.26158133,0.44155067,-0.022211699,0.080639474,-0.2510641,-0.078695685,0.59143394
attn_0_4_outputs,<s>,0.19816643,-0.13762523,0.088503994,0.097101524,0.13562275,-0.11044335,-0.07850614,-0.040792894,0.038921658,0.009774886,0.15925416,-0.1427256,0.06299225,0.012386767,0.5223912
attn_0_5_outputs,0,1.2541834,0.08523805,-0.06894093,-0.20586914,-0.19408213,-0.10903802,-0.017855635,-0.18399692,-0.02510723,0.12582591,0.060764413,-0.0021929955,0.06552769,0.046705477,0.16792026
attn_0_5_outputs,1,0.081551574,1.5743204,-0.0143482275,-0.21440694,-0.046155773,-0.07796283,-0.23291665,-0.079861216,-0.112402335,-0.14692907,0.13916159,-0.08297412,-0.04613722,0.0756356,0.13367411
attn_0_5_outputs,10,0.0089805145,0.19312884,0.6398289,-0.11796688,0.02651527,0.107324064,0.011973891,0.012158491,0.11672862,-0.09561861,0.15319325,0.04869487,0.05228481,0.2771162,0.31873322
attn_0_5_outputs,11,-0.096274465,-0.042858638,-0.15069224,1.0018553,-0.28324378,0.031769104,-0.1714033,-0.17853421,-0.18873046,-0.1280224,-0.01266551,-0.015155645,0.09023745,0.0250588,-0.06697393
attn_0_5_outputs,12,0.10191798,-0.07620355,0.16729987,-0.13311827,1.1627463,-0.06336728,-0.29339442,-0.016852014,-0.18528436,0.054244995,-0.10082159,-0.08504406,-0.103189595,-0.09127554,0.1933819
attn_0_5_outputs,13,0.09610544,-0.10191196,-0.032972373,-0.21051963,-0.1079057,1.2103527,-0.10069474,-0.17985567,-0.021346834,-0.11459131,0.044513714,-0.10276146,-0.04391818,0.022087995,0.1879353
attn_0_5_outputs,2,-0.12437529,-0.15161747,-0.16192766,-0.17862846,-0.116292015,-0.21053667,1.0075387,-0.08673622,-0.06296554,-0.22793597,-0.081948146,-0.15889645,0.021260954,-0.029764362,0.0935915
attn_0_5_outputs,3,0.034616195,-0.05017472,-0.13331723,-0.0686796,0.020535301,-0.11852613,-0.29412618,0.9626868,-0.06430676,-0.09528295,0.087320834,-0.03218252,-0.12309916,-0.036835678,0.19949555
attn_0_5_outputs,4,-0.0058399104,0.103688404,0.048898276,-0.25971326,-0.10306465,-0.21034715,-0.16258974,-0.112745605,1.2536131,-0.0477013,-0.034531403,-0.08657721,0.16894293,0.10221225,0.2117452
attn_0_5_outputs,5,-0.14460786,-0.13962898,-0.015442225,-0.3427606,-0.07709058,-0.07595918,-0.0861102,-0.08536407,-0.018795522,0.8967574,-0.05185496,-0.023434587,0.064331405,-0.04149502,0.27272964
attn_0_5_outputs,6,0.04350315,-0.0458448,0.0032410803,-0.17444317,-0.23199353,-0.04127571,-0.102743655,-0.06968871,0.023475982,-0.056013443,0.8316094,0.16936733,0.08315643,0.11911123,0.39854953
attn_0_5_outputs,7,-0.057703167,0.16305178,-0.21545012,-0.3841793,-0.15189075,-0.2590398,-0.30353016,-0.094375536,-0.28659186,-0.14885283,-0.10670674,1.1640939,-0.15786178,-0.058405,0.031782694
attn_0_5_outputs,8,0.016229142,-0.034528784,0.05092591,-0.14160569,-0.20090006,-0.042794317,-0.27823743,-0.02808844,-0.24578416,-0.047994874,-0.06715503,-0.12321179,1.4105598,-0.07390106,0.07781075
attn_0_5_outputs,9,-0.1293733,-0.09267185,-0.09790233,-0.2845429,-0.1053363,-0.18111193,-0.3937697,-0.11818563,-0.23689194,-0.104743674,-0.006667464,0.020148423,-0.09070267,1.2761439,-0.027827911
attn_0_5_outputs,<pad>,0.6514464,-0.5642816,0.12945908,0.25500685,0.24588437,0.080960095,-0.18887225,0.06555499,0.33494928,0.5075559,0.13170993,0.33130413,-0.11899674,0.13996506,-0.11655372
attn_0_5_outputs,<s>,-0.0657324,0.07468122,0.15026459,0.07633695,-0.06714072,0.0587011,0.066287376,0.0921095,0.014228168,0.120469026,0.116439074,0.08469522,0.19799194,0.2940391,0.42782867
attn_0_6_outputs,0,0.08126835,0.34349528,-0.20455992,0.4638887,0.44997865,-0.08934088,0.07821542,0.33662412,0.18398009,0.4371187,0.33492583,0.01674134,0.062647834,0.2922854,-0.18973823
attn_0_6_outputs,1,-0.03418369,-0.10942878,-0.05554382,0.12007206,0.10621322,0.44575307,0.12500365,0.1452158,0.10495134,0.24360055,0.19716692,0.24277182,0.3745886,0.27323225,0.40760872
attn_0_6_outputs,10,-0.1752283,0.39996436,-0.26720288,0.088812515,0.08702159,0.43439135,0.04203156,0.0636965,-0.10828923,-0.04006974,0.23632815,0.21027426,0.1489973,0.146014,0.61226255
attn_0_6_outputs,11,0.19053741,0.29919398,-0.27895904,0.03816573,0.43635494,0.22364582,0.30437255,0.16384308,0.17802161,0.21507198,0.33052504,0.1742021,0.09532021,0.3011684,-0.35657334
attn_0_6_outputs,12,0.38096637,0.30324018,-0.06156782,0.45552826,-0.021055995,0.44157118,0.4734125,0.28016266,0.52135867,0.3724918,0.34923613,-0.1179381,0.35469797,0.60756844,-0.12736583
attn_0_6_outputs,13,-0.23387027,0.12342634,-0.11398923,0.12114751,-0.027342971,0.03639352,-0.05117285,0.031838447,-0.06712225,0.043576315,-0.019591078,0.033191815,0.25453782,-0.028355869,0.17479344
attn_0_6_outputs,2,0.2810337,0.4485964,-0.020149328,0.30549094,0.20297103,0.16895966,0.048543952,0.31389415,0.31386223,0.50393957,0.22295295,0.15642715,0.3633781,0.3271618,-0.25288284
attn_0_6_outputs,3,0.24322262,0.27968028,-0.13025537,0.14186083,0.24827354,0.065585956,0.269489,0.14724329,0.26549992,0.23119995,0.34061122,0.22155549,0.25336948,0.5696107,-0.32142687
attn_0_6_outputs,4,0.21446306,0.048788767,-0.10356297,0.19697464,0.12756544,0.13520396,0.2685673,0.24902311,0.07907739,0.40081677,0.38432732,0.118476465,0.117088355,0.41813886,-0.5277831
attn_0_6_outputs,5,0.36546847,0.18559793,-0.027420193,0.33938456,0.31701243,0.18827769,0.26494417,0.33671588,0.28210875,0.31825143,0.37425613,0.072766945,0.3245702,0.66958684,-0.22582093
attn_0_6_outputs,6,0.15725976,0.2743829,-0.024499433,0.23578173,0.425363,0.01619734,0.13169025,0.29540822,0.09206674,0.17973113,0.08724557,0.11634398,0.38617378,0.3028634,0.10984514
attn_0_6_outputs,7,-0.15751489,0.13432246,-0.1572331,0.20064606,-0.0016425261,0.47226343,0.15608649,0.06455819,-0.067547955,0.062967665,0.00035923952,0.2126522,0.06324859,0.018657804,0.36885303
attn_0_6_outputs,8,-0.0001449734,0.31375477,0.01770544,0.27123427,0.22510627,0.57944906,0.2588809,0.05592226,0.2080535,0.24948817,0.13065349,0.36496267,-0.08537057,0.110121906,0.46516287
attn_0_6_outputs,9,0.058484916,0.2054313,-0.18701492,0.10776681,0.13301927,0.1119916,0.073949926,0.26062173,0.13208841,0.14170332,-0.10258339,0.044170745,-0.0070859855,0.07460747,-0.37252665
attn_0_6_outputs,<pad>,-0.21868168,-0.15767205,-0.18850754,-0.1038144,0.40454513,0.28212142,0.3559969,0.5166159,0.08556032,0.24110408,0.032555416,0.3313057,0.28602287,-0.10240694,-0.070169955
attn_0_6_outputs,<s>,-0.41445956,0.23796365,-0.008599419,0.09286832,-0.21161714,0.10098543,-0.25979203,-0.23223142,-0.18025784,-0.0034631314,0.054179147,-0.39621267,0.3044198,0.0018350799,0.66743195
attn_0_7_outputs,0,0.6652869,-0.0028742105,0.09961215,0.30893245,-0.22683261,0.016106278,0.12265382,-0.2871683,-0.14116722,-0.028778343,0.14543302,0.072816074,0.040092044,0.015909305,0.22638465
attn_0_7_outputs,1,-0.12677212,1.906988,-0.1844472,-0.2759408,-0.34116563,-0.09344762,-0.16377367,-0.31220272,-0.20285419,-0.2960319,-0.09987684,0.0536507,-0.16484831,-0.22165121,-0.26865026
attn_0_7_outputs,10,0.03842284,0.037578594,0.95597214,-0.20219545,-0.1476151,-0.025137462,-0.07060407,-0.28271368,0.03606431,-0.13081318,-0.027927231,-0.018659871,-0.08976196,-0.23079756,0.0024919845
attn_0_7_outputs,11,0.16613542,-0.39141858,-0.3862185,1.2446859,-0.28757438,-0.05628898,0.007161301,0.034363218,-0.22093996,-0.13788804,-0.22515447,0.09148936,-0.05459373,-0.2707088,-0.23406564
attn_0_7_outputs,12,-0.048733808,-0.078555234,0.08895269,-0.3360817,1.6536182,0.24553356,0.0044252044,-0.035151187,-0.19554394,-0.13723342,-0.022345867,0.26776606,-0.23833267,-0.14019462,-0.026736801
attn_0_7_outputs,13,0.07861,-0.3052703,0.19098595,-0.23640509,0.23725809,1.2244316,-0.19595447,0.05910576,0.02804731,-0.28781727,-0.0057600513,-0.33004728,-0.09594796,-0.0043223146,0.076088585
attn_0_7_outputs,2,-0.18590678,-0.09992992,-0.14955014,-0.1593684,-0.31747758,0.055127732,1.6036925,0.035447035,-0.12132981,-0.16182998,-0.035695855,0.21158874,-0.14488138,-0.0016128691,-0.09054211
attn_0_7_outputs,3,-0.09272757,0.03825769,-0.17032354,-0.14822519,-0.25313595,0.09696366,-0.067453876,1.439859,-0.17623101,-0.104342856,-0.09009784,0.20636581,-0.09512024,-0.19790699,-0.107538685
attn_0_7_outputs,4,-0.52930254,0.3237536,-0.4533301,0.02648299,-0.26464018,-0.5802778,-0.4617078,-0.29729074,1.8339112,-0.13192719,-0.8891326,-0.021429645,-0.20747119,-0.4276155,-0.11842749
attn_0_7_outputs,5,-0.04744377,0.055803802,-0.3099244,-0.20912924,-0.16844514,-0.011335822,0.048179068,0.021165356,-0.27186418,1.5206054,-0.2757429,0.096702665,-0.08374318,-0.24232854,0.18716827
attn_0_7_outputs,6,0.36073068,-0.16949907,-0.34053198,-0.2103538,-0.37123245,-0.018133007,-0.28412288,-0.85063374,-0.44385743,0.17673083,1.5195022,0.10186696,-0.16712755,0.00044022364,0.29230544
attn_0_7_outputs,7,0.20782198,-0.086786784,0.210423,-0.15514815,0.18444994,-0.23067234,0.25106433,0.22453567,0.25524583,0.069445536,0.1923012,1.3369188,0.026973357,0.21580546,-0.0165803
attn_0_7_outputs,8,0.15019256,0.17809778,-0.024335502,-0.10555517,-0.32525885,0.030111708,0.057150744,-0.10762291,-0.17977169,-0.0017987266,0.18052535,0.09629983,2.067922,-0.027192274,0.072532475
attn_0_7_outputs,9,0.093560584,-0.10358724,-0.27830625,-0.36262912,-0.30458105,0.20899163,-0.1704642,-0.21157071,-0.17236765,-0.17671536,-0.058572583,0.04513011,-0.18283314,1.441225,-0.11233906
