feature,value,0,1,2,3,4
attn_0_5_outputs,2,-0.84277534,0.05540141,0.23501061,-0.17885453,0.09918997
attn_0_5_outputs,3,-1.8290006,-2.7547858,-0.6422072,3.4419103,1.3821172
attn_0_5_outputs,4,-2.7356696,-2.3904464,-0.54994726,0.5958709,1.939362
attn_0_5_outputs,</s>,0.2907275,0.48371097,0.3267277,0.075657435,0.05743776
attn_0_5_outputs,<pad>,0.50943923,-0.06790213,-0.0477454,0.102496795,0.6583094
attn_0_5_outputs,<s>,-2.4841952,0.54508674,0.57012236,-0.2643618,2.1454606
attn_0_6_outputs,0,0.9784995,1.3711286,0.10320057,-0.63597155,-1.605214
attn_0_6_outputs,1,-1.0153934,0.7228193,0.53467196,-0.27477127,-0.29184955
attn_0_6_outputs,2,-0.6861405,0.3490804,1.8979435,0.2259929,-1.2050962
attn_0_6_outputs,3,-1.4342197,0.16615894,0.5539703,0.9206104,-1.195382
attn_0_6_outputs,4,-1.4397628,-1.3773845,-1.6439193,1.3209733,1.9073956
attn_0_6_outputs,</s>,-2.1812294,-3.7980833,-2.146313,0.031814788,4.018989
attn_0_6_outputs,<pad>,0.60704184,-0.3265612,0.36188403,0.44925022,-0.55647993
attn_0_6_outputs,<s>,-0.10902155,0.14178935,0.042293485,0.026442967,0.32475933
attn_0_7_outputs,0,3.683346,0.1461889,0.2533567,-1.4553868,-2.9210448
attn_0_7_outputs,1,-0.026045369,1.0513105,-0.23348126,-0.49642494,-0.08995511
attn_0_7_outputs,2,-0.56951827,0.14831619,-0.24814041,0.15879911,-0.35974213
attn_0_7_outputs,3,-2.7357886,0.08236382,0.6038398,3.385814,-1.8618671
attn_0_7_outputs,4,-5.0929933,-3.0202448,-1.2889117,0.18403757,5.267301
attn_0_7_outputs,</s>,-0.44998083,0.3236197,-0.09077726,0.6637355,0.87082887
attn_0_7_outputs,<pad>,-0.021869378,0.6214471,-0.13463092,0.19998823,-0.21236968
attn_0_7_outputs,<s>,0.11509282,0.8426878,-0.2065766,-0.40922827,0.54154
attn_1_0_outputs,0,1.5677478,0.5830418,0.6142981,-0.3564156,-0.7663252
attn_1_0_outputs,1,-0.6617697,0.46162254,0.6432843,0.7822296,0.77533513
attn_1_0_outputs,2,-0.7803392,-0.31056887,1.0325011,0.589387,0.07889837
attn_1_0_outputs,3,-0.69356894,-0.94360435,0.3097693,0.8146615,1.0521673
attn_1_0_outputs,4,-1.2854933,-1.5865327,-0.4020891,0.6013187,1.8024018
attn_1_0_outputs,</s>,-0.8166623,-0.42545772,-0.017710323,0.064586975,0.58181167
attn_1_0_outputs,<pad>,0.06509037,0.3431247,0.31384706,0.5726633,0.5767747
attn_1_0_outputs,<s>,-0.94750714,-0.39361796,0.3415323,0.33363342,0.5694438
attn_1_1_outputs,0,0.69955313,0.2546997,-0.18583667,0.6032208,0.010758672
attn_1_1_outputs,1,0.22370555,0.03402126,0.65799326,0.67571974,0.4599281
attn_1_1_outputs,2,0.014838155,-0.807053,-0.1633025,0.41708377,0.30678305
attn_1_1_outputs,3,-2.5961928,-1.8022796,-0.5288343,1.4537476,0.93169886
attn_1_1_outputs,4,-0.14791544,-0.80621934,-0.10059793,0.50902337,0.33931652
attn_1_1_outputs,</s>,-0.61134976,-0.14608203,-0.12467869,0.042179614,-0.021760272
attn_1_1_outputs,<pad>,-0.50119376,-0.61886495,0.05634752,0.13132715,0.8886918
attn_1_1_outputs,<s>,-0.9108113,0.1771338,0.038803644,-0.19799466,0.49327135
attn_1_2_outputs,0,1.3339069,1.328305,1.0455095,-0.3997259,-1.5439433
attn_1_2_outputs,1,-0.33604693,1.1617156,-0.34575096,0.084903486,-0.033748817
attn_1_2_outputs,2,-0.30054477,-0.16816096,2.3339999,0.17852218,-1.4587649
attn_1_2_outputs,3,-2.0924578,-1.8540126,-3.0906997,1.758289,2.941565
attn_1_2_outputs,4,-0.26903656,0.067124106,-0.656563,0.6495701,1.2444828
attn_1_2_outputs,</s>,-0.57556945,-0.124558456,0.5999075,0.53803676,-0.5188879
attn_1_2_outputs,<pad>,0.2178659,-0.4135933,0.24919021,0.43763885,-0.97909933
attn_1_2_outputs,<s>,-0.58883536,-0.922993,0.74456984,1.1103792,1.2219269
attn_1_3_outputs,0,-0.5568844,-0.0484407,-0.6869027,1.9003943,0.1334433
attn_1_3_outputs,1,-0.30440962,-0.48468354,0.7557587,0.1879954,-0.24066728
attn_1_3_outputs,2,-1.756911,-0.49429938,1.6232429,0.21810432,-0.24672556
attn_1_3_outputs,3,-0.62932515,-0.32388613,0.052679252,0.7464259,0.24256293
attn_1_3_outputs,4,-0.7891866,-0.5300769,0.4136071,1.0150425,1.9007411
attn_1_3_outputs,</s>,-0.6322124,-0.75152904,0.41677558,0.363799,0.68629676
attn_1_3_outputs,<pad>,-0.67709696,-0.13905942,-0.22687064,0.06363398,0.08101078
attn_1_3_outputs,<s>,0.04144565,1.1572738,-3.6641154,0.7271213,1.375627
attn_1_4_outputs,0,0.53150934,-0.43616596,-0.12932101,0.3888735,0.22972733
attn_1_4_outputs,1,-0.83511966,0.1858323,-0.39936075,-0.052935835,0.42479625
attn_1_4_outputs,2,0.5292028,0.17448133,-0.2849114,1.235419,0.047337625
attn_1_4_outputs,3,-0.17931503,-0.21208163,-0.60930955,0.36650315,0.18354927
attn_1_4_outputs,4,-0.84206986,-0.6370647,-0.7913821,1.4852359,2.087479
attn_1_4_outputs,</s>,-0.49909407,0.06292136,-0.30467704,0.35956675,0.59116715
attn_1_4_outputs,<pad>,-0.5274183,0.59559417,0.54860926,0.873241,0.054124545
attn_1_4_outputs,<s>,-0.8801637,-0.2019189,-0.24182604,0.33005062,-0.03573144
attn_1_5_outputs,0,-0.11211451,0.08103744,0.09231582,-0.060112614,0.40954754
attn_1_5_outputs,1,-0.50135446,-0.42523277,-0.4347462,-0.0733996,0.13413183
attn_1_5_outputs,2,-0.14838281,0.20110969,0.3532169,0.38451058,0.059025023
attn_1_5_outputs,3,-0.37529972,-0.33716533,-0.09655711,0.39040834,0.4392387
attn_1_5_outputs,4,-0.80756897,-0.7107332,0.12628067,0.5936464,0.9007425
attn_1_5_outputs,</s>,-0.60358,-0.026750326,0.12149567,0.5123606,0.5845142
attn_1_5_outputs,<pad>,-0.07405206,0.057659388,0.57335305,0.018771313,0.26462868
attn_1_5_outputs,<s>,-0.8623013,-0.61202097,-0.098833114,0.062330917,0.2619471
attn_1_6_outputs,0,1.2354362,0.5956819,0.18494813,-0.06401684,-1.0155886
attn_1_6_outputs,1,-0.54314137,0.8652368,0.21320887,0.33833465,-0.6436201
attn_1_6_outputs,2,-0.47267804,-0.12072786,0.90776324,0.4144168,-0.6046206
attn_1_6_outputs,3,-0.50731325,0.02472455,0.23922263,0.8657124,0.47406417
attn_1_6_outputs,4,-1.452059,-1.36927,-0.35923368,1.6590482,1.7095437
attn_1_6_outputs,</s>,-0.9750341,-1.0908207,-0.45649043,0.7455769,1.2880362
attn_1_6_outputs,<pad>,-0.11019892,-0.041631702,0.051898096,0.4462116,-0.37512136
attn_1_6_outputs,<s>,-1.351306,-1.2075666,-0.1423255,1.0834712,1.6316582
attn_1_7_outputs,0,-0.49292496,-0.47871634,-0.21104196,-0.24207121,-0.3692832
attn_1_7_outputs,1,-1.1868749,0.29390913,0.77866924,0.7457087,0.4389541
attn_1_7_outputs,2,-0.68149096,0.015559891,0.79368216,0.680598,0.07788774
attn_1_7_outputs,3,-1.2491072,-0.5925838,0.44745216,0.77783465,0.73570144
attn_1_7_outputs,4,-1.8634402,-2.0961947,-0.7316145,0.82781035,1.5252907
attn_1_7_outputs,</s>,-0.80970776,-0.6278283,0.292561,0.45847148,0.3767271
attn_1_7_outputs,<pad>,-1.0343689,-0.26679677,0.08542581,0.87457097,-0.1661511
attn_1_7_outputs,<s>,-0.49919742,-0.11944406,0.10230936,-0.4402501,-0.27622193
attn_2_0_outputs,0,3.137866,0.8566057,0.19359195,-0.8323711,-2.482799
attn_2_0_outputs,1,0.107745826,0.58026105,0.6310047,-0.09657753,-0.3612449
attn_2_0_outputs,2,-0.1267345,-0.6573531,0.7784422,0.4461664,0.013056427
attn_2_0_outputs,3,-0.71769124,-1.0025266,0.4668219,1.1575738,0.52022815
attn_2_0_outputs,4,-2.970671,-2.561994,-1.128606,1.4714782,2.3397617
attn_2_0_outputs,</s>,-1.1253756,-1.1434733,-0.32505003,0.23080963,0.9511176
attn_2_0_outputs,<pad>,0.5158401,-0.17944276,0.2612842,-0.119540505,0.28525355
attn_2_0_outputs,<s>,-2.6848972,0.7887719,0.63745683,0.99707645,0.4313373
attn_2_1_outputs,0,0.2848024,0.5229352,0.03480135,0.30103093,0.6461556
attn_2_1_outputs,1,-0.7812231,0.9612196,0.46580815,-0.06611119,-0.25258204
attn_2_1_outputs,2,1.5945741,-0.1317026,3.445014,-2.2440348,-2.9862013
attn_2_1_outputs,3,-0.700378,-0.39465946,-0.5371705,0.27047607,1.588592
attn_2_1_outputs,4,-5.1655774,-2.305042,-1.2376609,0.8987855,4.390617
attn_2_1_outputs,</s>,-0.84779924,0.00091593916,-0.19678017,0.44170853,0.5796425
attn_2_1_outputs,<pad>,-0.3799841,-0.18264142,0.18139118,0.12813598,0.33171868
attn_2_1_outputs,<s>,-0.44505063,1.5025035,-0.021708308,1.2424897,-1.0933026
attn_2_2_outputs,0,0.22157307,0.72051835,0.03585,0.09620461,-1.1024245
attn_2_2_outputs,1,-0.40181798,0.7587066,0.7008824,0.85261166,-0.36888447
attn_2_2_outputs,2,-0.19738443,0.1269493,0.47940168,0.40592626,-0.61827034
attn_2_2_outputs,3,-1.1940863,-0.6789687,0.06254098,0.9660563,0.35270825
attn_2_2_outputs,4,-2.4073606,-1.6855571,-0.3433403,1.5154477,1.8822416
attn_2_2_outputs,</s>,-1.1067126,-0.0049383785,-0.9111126,0.6716526,1.4239236
attn_2_2_outputs,<pad>,0.29068947,-0.14730214,0.21133672,0.26752058,0.61133504
attn_2_2_outputs,<s>,-0.8199633,-0.22990474,-1.226849,-0.5728108,0.018132567
attn_2_3_outputs,0,0.46711817,0.5904648,0.3673659,0.31595507,-0.14510389
attn_2_3_outputs,1,-1.0646937,-0.011849144,0.49930945,0.71668863,0.6513027
attn_2_3_outputs,2,-0.36278012,-0.3050139,0.48441035,0.36003643,0.11897222
attn_2_3_outputs,3,0.33765033,-0.17168769,0.37446898,0.9710034,0.85706806
attn_2_3_outputs,4,-2.3444622,-2.0073686,-0.8065444,0.9214361,1.399687
attn_2_3_outputs,</s>,-0.35717437,0.09686636,-0.0040737186,0.32894218,1.302355
attn_2_3_outputs,<pad>,-0.49703485,-0.24751684,0.3165189,0.19231898,0.38421786
attn_2_3_outputs,<s>,-0.49228534,-0.27965015,0.11626513,-0.02309905,0.47586778
attn_2_4_outputs,0,0.7348811,0.034109514,0.2676308,-0.29886335,-0.88574684
attn_2_4_outputs,1,-0.7369679,0.113315225,0.48928124,0.31980786,0.14616913
attn_2_4_outputs,2,-0.45079786,0.06795746,0.51795447,0.7139881,0.3803404
attn_2_4_outputs,3,-1.4372892,-0.66887295,0.3743188,0.9470183,0.55007815
attn_2_4_outputs,4,-1.3778722,-0.8270572,-0.19348472,1.1954837,2.2616918
attn_2_4_outputs,</s>,-0.85064447,-0.1638096,0.4894372,0.45594093,0.67367285
attn_2_4_outputs,<pad>,-0.16987982,-0.19947943,-0.08556077,0.038558777,0.51828134
attn_2_4_outputs,<s>,-1.7777311,-0.57524806,0.13247608,0.7646606,1.1123288
attn_2_5_outputs,0,-0.49232477,0.41802335,-0.05729772,-0.093843974,-0.3112278
attn_2_5_outputs,1,-0.6167247,0.35166126,0.21213563,0.45404628,1.009493
attn_2_5_outputs,2,-0.09691764,0.587023,0.47930038,0.8955256,0.67922604
attn_2_5_outputs,3,-1.034335,-0.3983241,-0.21110107,0.32612956,0.60989153
attn_2_5_outputs,4,-1.6328793,-0.9517345,-0.4213234,0.5514954,1.169074
attn_2_5_outputs,</s>,-0.92656106,0.30889088,0.044914074,0.6103247,0.3547136
attn_2_5_outputs,<pad>,-0.5879172,0.45105886,0.30207008,0.70174915,0.3742504
attn_2_5_outputs,<s>,-1.673764,-0.3624171,-0.11442492,0.5030742,0.8064505
attn_2_6_outputs,0,-0.3068673,0.17358434,0.29761985,0.42593104,-0.14051375
attn_2_6_outputs,1,-1.0228186,-0.35089394,-0.21525678,0.41183904,0.34819084
attn_2_6_outputs,2,-1.1549331,-0.4951832,0.28225464,0.17045356,-0.047288697
attn_2_6_outputs,3,-0.9707882,-0.615423,-0.24948101,0.6950725,0.45597947
attn_2_6_outputs,4,-1.3263273,-0.9573442,-0.057327278,0.9421151,1.2437003
attn_2_6_outputs,</s>,-0.88598734,-0.5938139,0.8686136,0.95118874,0.51118416
attn_2_6_outputs,<pad>,0.25474837,0.33580288,-0.0034496707,-0.36961013,-0.19002193
attn_2_6_outputs,<s>,-0.5531789,0.023013486,-0.08563908,0.4133259,0.34631634
attn_2_7_outputs,0,3.13842,0.9834481,-0.5377275,-4.2072845,0.6416927
attn_2_7_outputs,1,-0.24509957,0.29424432,0.2093029,-0.047063828,-0.40227434
attn_2_7_outputs,2,-0.29361036,-0.05678936,0.1638664,-0.036596037,-0.7327819
attn_2_7_outputs,3,-0.27567303,-0.65681416,-0.63864094,0.7308417,1.201265
attn_2_7_outputs,4,-0.05341186,-0.27178928,-0.10322533,0.1575551,-0.038068756
attn_2_7_outputs,5,-0.24625386,-0.20955299,-0.2868828,-0.4810021,1.0773181
attn_2_7_outputs,6,-0.18093312,-0.7730014,-1.5653301,-0.06979285,1.6418179
attn_2_7_outputs,7,-4.602224,-0.14903313,2.6571488,4.398798,-2.813981
mlp_0_0_outputs,0,-3.8127453,-3.7958477,-1.9109005,1.4037663,4.2354193
mlp_0_0_outputs,1,-0.4405111,-0.022472838,-0.42172146,0.45724332,0.5427051
mlp_0_0_outputs,2,-1.3669596,1.7883911,1.815411,0.78701395,-2.4781706
mlp_0_0_outputs,3,0.8516978,0.8645518,-0.56997854,-0.89340985,-0.24581096
mlp_0_0_outputs,4,0.6675025,0.14303215,0.014311898,0.16213778,0.43244976
mlp_0_0_outputs,5,4.3687243,0.6947297,-0.3006844,-2.4791076,-3.1305158
mlp_0_0_outputs,6,0.16356625,0.16122942,-0.119487874,-0.07775208,0.41262212
mlp_0_0_outputs,7,-5.6349792,-0.8491593,1.5231938,1.6317408,2.1494513
mlp_0_1_outputs,0,-0.97195685,-0.5459602,1.3325627,1.0845311,0.25672498
mlp_0_1_outputs,1,-1.2186539,-0.8337981,0.9677093,0.85775506,0.46009886
mlp_0_1_outputs,2,-1.8607838,-1.009076,0.77597934,1.3419443,0.70894057
mlp_0_1_outputs,3,2.371013,0.042451564,-1.1225867,-2.0990639,-1.9364781
mlp_0_1_outputs,4,-7.4196897,-2.3512053,-1.7380122,2.0892649,5.379301
mlp_0_1_outputs,5,-0.11688501,0.22786595,0.028483475,-0.18951191,-0.7242041
mlp_0_1_outputs,6,1.3791468,1.1330072,0.73812604,-0.41602167,-1.4360081
mlp_0_1_outputs,7,-0.36427626,-0.068554424,0.16638336,0.28857315,0.15363121
mlp_0_2_outputs,0,-0.42685562,-0.18821602,0.5205786,0.07898876,0.07241125
mlp_0_2_outputs,1,0.066038944,0.84452564,0.57837564,-0.5056252,-0.096598566
mlp_0_2_outputs,2,-1.0095756,-0.2553259,1.4350516,0.6604048,0.31964415
mlp_0_2_outputs,3,2.9515305,1.7283669,-2.196069,-0.4746013,-3.0556238
mlp_0_2_outputs,4,-4.842459,-3.1659062,1.5700276,1.8856623,2.3226101
mlp_0_2_outputs,5,-0.74293345,-0.76267624,-0.98443544,-1.2400697,2.073018
mlp_0_2_outputs,6,-0.041009527,0.62621474,0.4456655,-0.05417968,-0.39202705
mlp_0_2_outputs,7,0.57531464,0.17109095,0.25177586,-0.27302703,-0.27019587
mlp_0_3_outputs,0,-0.10041334,0.090252884,0.13713709,-0.09206662,-0.0059044445
mlp_0_3_outputs,1,-0.2878191,-0.7743066,1.0136197,0.26828456,0.78655744
mlp_0_3_outputs,2,3.0308597,2.9722636,0.7408043,-2.597119,-4.0162764
mlp_0_3_outputs,3,-0.35462317,-0.23018356,-0.23268887,-0.13458823,0.7505307
mlp_0_3_outputs,4,0.12405902,0.21265191,0.2151106,-0.11756005,-0.074057624
mlp_0_3_outputs,5,0.060631193,0.18724744,0.57504624,-0.07040155,0.104873635
mlp_0_3_outputs,6,-0.12881601,-0.15538053,0.37132007,0.016581433,0.51507664
mlp_0_3_outputs,7,-6.489328,-3.3765042,-0.85142225,2.8010418,4.9049015
mlp_1_0_outputs,0,0.34356445,0.06370166,0.6103234,-0.23289433,-0.2512126
mlp_1_0_outputs,1,-0.51457256,0.23547295,-0.185447,-0.6819743,0.04948736
mlp_1_0_outputs,2,-6.2689443,-2.5862672,0.12537365,2.7358634,4.5735826
mlp_1_0_outputs,3,-0.30875784,-0.06627559,0.4829806,0.5806548,0.094456404
mlp_1_0_outputs,4,-0.663758,-0.1360709,-0.378094,0.099156424,-0.13009617
mlp_1_0_outputs,5,-0.6680846,-0.03708941,0.55827177,-0.019446844,0.4654639
mlp_1_0_outputs,6,3.0953531,2.710527,0.117672734,-2.6609042,-3.8625824
mlp_1_0_outputs,7,-1.0244846,0.13931145,0.076229975,0.3224006,0.38427326
mlp_1_1_outputs,0,0.4135609,-0.6090025,-0.24527684,-0.025565444,0.37958416
mlp_1_1_outputs,1,0.31650656,0.2197661,1.1000254,0.19143626,-0.024743691
mlp_1_1_outputs,2,-0.26054975,-0.1986738,1.0108756,-0.0029575983,-0.06440818
mlp_1_1_outputs,3,-2.7682455,-1.0770004,-0.21912885,1.5745115,2.3501585
mlp_1_1_outputs,4,0.41537645,0.012048684,-0.70343554,-0.21407016,0.077279076
mlp_1_1_outputs,5,0.51899534,-0.019391393,-0.043639146,-0.12883593,-0.0012482471
mlp_1_1_outputs,6,-0.2455962,-0.3673125,0.09510946,0.34083077,0.6919618
mlp_1_1_outputs,7,0.21130063,-0.5550133,-0.4760584,0.27045497,1.148182
mlp_1_2_outputs,0,-0.5260346,0.11206021,0.2948381,0.14575008,-0.12168202
mlp_1_2_outputs,1,0.33487546,0.47667018,0.53497857,-0.10008829,-0.27737522
mlp_1_2_outputs,2,-0.5430982,0.037213936,0.1597541,-0.46192113,0.14590824
mlp_1_2_outputs,3,4.9739175,0.46627727,0.3992144,-2.668429,-3.5799365
mlp_1_2_outputs,4,0.1338171,-0.14554986,0.51684076,0.26592407,0.4781103
mlp_1_2_outputs,5,-6.862129,-4.3312216,2.0341578,1.9195244,4.121241
mlp_1_2_outputs,6,0.0034574927,-0.02195745,-0.053602036,-0.049577832,-0.06841142
mlp_1_2_outputs,7,-0.7045649,5.097445,-5.6828494,-0.6360411,-0.15351541
mlp_1_3_outputs,0,0.38693765,0.44485462,0.011138249,0.38160232,-0.51440823
mlp_1_3_outputs,1,-0.10917214,-0.080263615,-0.102827206,0.4003284,-0.39456055
mlp_1_3_outputs,2,-0.827568,0.5845489,0.6027497,0.19733942,-0.14417857
mlp_1_3_outputs,3,-0.2001431,-0.0672199,0.16445716,0.4555787,0.2589773
mlp_1_3_outputs,4,0.27191198,0.88105756,0.10819326,0.08859109,0.28780678
mlp_1_3_outputs,5,-0.97160757,0.31776866,-0.1527885,0.2592285,0.4280917
mlp_1_3_outputs,6,-3.9535034,-1.6429967,-0.37537494,1.1305869,2.684281
mlp_1_3_outputs,7,0.0055423304,-0.11293677,-0.25139457,0.04031896,0.27702484
mlp_2_0_outputs,0,0.44713587,0.23672396,0.28724656,0.03230313,-0.023147414
mlp_2_0_outputs,1,-5.863615,-1.6771371,-0.44833037,1.9202127,4.1458178
mlp_2_0_outputs,2,0.083193645,0.2513021,0.32118747,0.13348569,-0.47375086
mlp_2_0_outputs,3,0.30472305,0.1821773,0.31331328,0.11203271,-0.16689335
mlp_2_0_outputs,4,0.4273681,0.15981372,0.090391,-0.51393855,-1.0250602
mlp_2_0_outputs,5,1.0026819,-0.19420022,-0.32887042,-0.43296897,-1.1581241
mlp_2_0_outputs,6,0.5910826,0.2350775,0.17779374,-0.20819788,-0.7689036
mlp_2_0_outputs,7,0.17728616,0.21305977,0.054148253,-0.05297889,-0.40922874
mlp_2_1_outputs,0,0.9696929,0.7887371,-0.6531246,-0.6393274,-1.6953673
mlp_2_1_outputs,1,-5.0967517,-2.3296704,0.040797036,2.1039498,3.2345943
mlp_2_1_outputs,2,-0.24375954,0.020044511,0.07242286,0.38105536,0.13886811
mlp_2_1_outputs,3,-0.57109416,0.28197274,-0.028923672,0.044359103,-0.8210367
mlp_2_1_outputs,4,0.22736068,0.1314818,0.2893278,0.3484595,-0.5634778
mlp_2_1_outputs,5,-0.3053683,-0.011667711,-0.010845849,0.23248667,-0.02555653
mlp_2_1_outputs,6,0.006507933,-0.390383,-0.182084,0.112954825,-0.5696862
mlp_2_1_outputs,7,-0.21234737,0.2184682,-0.08842019,0.5381193,0.5411124
mlp_2_2_outputs,0,-0.013984568,-0.13979237,-0.059116226,0.07111658,0.23872948
mlp_2_2_outputs,1,-0.09621675,-0.1749578,0.10712832,-0.06204993,0.36731252
mlp_2_2_outputs,2,0.06022222,0.16256462,0.43551606,0.20256749,0.22088367
mlp_2_2_outputs,3,0.70285153,0.74654865,-1.4875616,0.80939937,-0.058413353
mlp_2_2_outputs,4,-3.6033473,-1.2705069,0.6734022,0.35018662,1.9462042
mlp_2_2_outputs,5,-0.6066801,-0.13204725,0.28120467,0.32202262,0.43907
mlp_2_2_outputs,6,-0.85061866,-0.41725856,0.25956365,0.41663226,0.5400915
mlp_2_2_outputs,7,-0.5976853,0.020322751,0.24406782,0.17722622,-0.07341961
mlp_2_3_outputs,0,-0.024458874,-0.2214829,0.401795,0.1851984,-0.048640385
mlp_2_3_outputs,1,1.7685488,-0.36238837,-0.27689964,-1.067569,-1.6503445
mlp_2_3_outputs,2,0.26230934,-0.048005357,0.4983864,0.07181317,0.117189236
mlp_2_3_outputs,3,-1.2926793,-0.34929574,0.06848858,0.9765902,0.72601444
mlp_2_3_outputs,4,-3.517699,-1.197493,0.34814596,1.4039811,2.4058964
mlp_2_3_outputs,5,-0.16476962,-0.33117044,0.21669266,0.1789016,-0.39365473
mlp_2_3_outputs,6,0.11389054,0.43269715,-0.5017339,0.22905877,0.041966207
mlp_2_3_outputs,7,-0.39329302,0.38708085,0.5985255,1.1932442,0.61221075
num_attn_0_0_outputs,_,-1.092542,0.87816566,2.6178148,-0.44374466,-2.6418083
num_attn_0_1_outputs,_,-1.9166201,-1.8899766,-1.5730438,-0.5776909,3.9343758
num_attn_0_2_outputs,_,-0.22597072,1.9474356,-0.76592654,-3.7983956,0.7224688
num_attn_0_3_outputs,_,0.27953875,1.6477845,2.7796795,-2.0181365,-1.78131
num_attn_0_4_outputs,_,1.6203007,-3.5268369,-3.2302997,-1.9378332,4.366345
num_attn_0_5_outputs,_,2.188777,-0.024224726,-1.2688165,0.48043227,-1.656234
num_attn_0_6_outputs,_,1.6566176,-2.529263,2.3604972,0.40628463,-1.165704
num_attn_0_7_outputs,_,4.1522603,0.5215096,-0.15895519,-1.8807375,-2.9747062
num_attn_1_0_outputs,_,4.1037087,0.6498926,-0.90522593,-2.7520194,-0.68964916
num_attn_1_1_outputs,_,1.1074368,1.7522297,-0.6967761,-1.0931822,-1.0082107
num_attn_1_2_outputs,_,-0.37182724,0.8434031,0.32581466,-0.68979174,-1.4682863
num_attn_1_3_outputs,_,0.38700664,0.84662056,0.4121084,-0.27794456,-1.5375875
num_attn_1_4_outputs,_,-0.827177,-0.23199922,0.74351454,1.664903,-1.7287165
num_attn_1_5_outputs,_,-0.2881155,0.16440877,0.52620685,0.8982915,0.19784023
num_attn_1_6_outputs,_,1.941362,1.7921944,0.681287,-0.4434981,-2.4190197
