attn_0_0_outputs,9,2.0420651,-0.5376257,-0.12777787,-1.7385765,0.7566288,-4.3843045,-1.1276802,0.4456112,1.5724152,2.4087791,2.2018785,2.0419672
attn_0_1_outputs,0,0.299589,-0.860884,-0.7738563,-1.634544,0.41727746,0.60809547,0.43038434,0.5831788,0.23995794,-0.11950142,-0.10572273,-0.99614197
attn_0_1_outputs,1,-0.1518948,-1.9130424,-1.5431218,-0.107837014,0.13158444,0.70313245,0.4712043,0.6139638,0.011997666,-0.10067857,-0.61101305,-1.2828714
attn_0_1_outputs,10,0.16063766,-3.7042186,-3.2201166,-6.9198375,0.30291295,0.40628994,0.45390198,0.16256051,0.086554006,-0.98037857,-1.5010339,-2.91869
attn_0_1_outputs,11,0.1577998,-2.3846915,-3.3084764,1.7985158,0.4399543,0.69929135,0.15231898,0.7382021,0.29624912,-0.36595044,-0.97443336,-2.0041173
attn_0_1_outputs,12,-0.3127369,-1.9762005,-2.3723915,5.192287,-0.034571834,0.5532529,0.5070787,0.663095,0.37977162,-0.23726994,-0.90794855,-2.3386683
attn_0_1_outputs,13,-0.3614636,-3.5768433,-3.0500293,-3.2063293,0.023440544,0.4368761,0.63790494,1.1496516,0.3157663,-0.46667838,-1.8830581,-2.4853318
attn_0_1_outputs,14,-0.16243394,-5.2351155,-6.491292,-5.6327224,0.12919334,0.6069067,1.2952238,1.5528497,0.8147868,-0.74963045,-2.7577677,-4.058074
attn_0_1_outputs,15,0.634136,-12.778945,-13.086847,-12.214843,1.324648,2.446425,2.5781112,2.9076307,1.4899144,-3.0362275,-6.9166813,-10.85049
attn_0_1_outputs,2,0.024604373,-3.0506246,-1.0348923,-0.80023974,0.14126898,0.5934478,0.49633917,0.60326105,0.47860083,-0.3063004,-0.89006877,-1.2692595
attn_0_1_outputs,3,-0.07566224,-2.3526714,-2.2820659,-0.7978973,0.19859606,0.4249927,0.41361654,0.16831459,0.099905245,-0.5418909,-1.1461453,-1.6016853
attn_0_1_outputs,4,0.06824398,-2.1797683,-2.8482091,-3.9296155,0.3449755,0.35596707,0.2099313,0.41604373,0.07921764,-0.18496488,-0.9168904,-1.5689439
attn_0_1_outputs,5,-0.24669659,-2.2342384,-1.9445733,-3.132823,0.1261399,0.23590016,0.08886799,0.1276651,-0.038442317,-0.40497482,-1.0496764,-1.8226012
attn_0_1_outputs,6,0.08275529,-2.623848,-2.6877677,-1.892807,0.030816011,0.3974251,0.57646376,0.6269517,0.22348802,-0.35920715,-1.4039874,-2.2846262
attn_0_1_outputs,7,0.2566087,-2.121802,-2.2966123,-3.1409771,0.22408246,0.5859797,0.23741549,0.3965765,0.2456684,-0.4362555,-0.65933526,-1.7133163
attn_0_1_outputs,8,-0.24088381,-2.6074276,-2.5255978,-3.7981703,0.34439987,0.6382096,0.48508218,0.48930553,0.27534047,-0.71170133,-1.2388269,-2.104233
attn_0_1_outputs,9,0.05529028,-3.8669183,-4.276147,-4.98375,0.18812943,0.52118886,0.4506316,0.8578202,0.28314254,-0.30572262,-1.7836596,-2.3429155
attn_0_2_outputs,0,0.73166364,-3.813754,-5.3824806,-3.3998816,1.7261988,-0.14764942,0.015821133,0.03757062,-0.018014235,-0.44277042,-1.2895347,-2.517654
attn_0_2_outputs,1,-0.28554437,-1.7946922,-1.5893267,-0.6831588,0.20957753,0.28428128,0.09405682,0.84864634,0.0035274434,-0.09886449,-0.91170186,-1.5268047
attn_0_2_outputs,10,0.37043095,-2.0968947,-3.0785222,-1.1092913,0.90989214,0.27361634,0.3753174,0.2892988,0.3561682,-0.3180896,-0.96633124,-1.9969432
attn_0_2_outputs,11,0.06715347,-1.4971021,-1.9966029,0.98037386,0.018307552,-0.029539784,0.55810565,0.83797777,-0.5854343,-0.050895188,-0.7674832,-1.5446377
attn_0_2_outputs,12,-0.2772686,-1.5818937,-2.394398,-1.4196236,0.44299448,0.044961527,0.31920168,0.4097416,0.11161177,-0.43346998,-1.3969176,-1.8322206
attn_0_2_outputs,13,-0.0879134,-2.0632043,-2.9233754,-5.146027,0.34873438,0.36755708,0.5256989,0.86480206,0.4490969,0.17443858,-1.4048836,-1.6725799
attn_0_2_outputs,14,-2.2547822,-2.3988523,-0.8657572,-5.08689,-0.4053338,-0.1841897,1.8481607,2.0513551,1.188951,0.097654924,-2.3585193,-1.2356926
attn_0_2_outputs,15,0.09745921,-8.486441,-7.144929,-3.2201583,1.9326719,1.6093984,1.7802125,1.3700844,0.36706948,-2.7020147,-4.9276667,-7.332761
attn_0_2_outputs,2,-0.39402282,-1.1866552,-1.9246784,-0.7736425,-0.06497573,1.0658145,0.4368866,0.9892968,0.5797005,-0.17659168,-0.76718247,-1.4996189
attn_0_2_outputs,3,-0.3057183,-4.5731473,-5.4110804,-4.0830917,-1.3799297,2.0379121,0.89957684,1.2971158,0.7211087,-0.52686214,-2.0329967,-2.8584368
attn_0_2_outputs,4,0.87667257,-4.300418,-5.2762027,-2.6672912,-0.15345725,1.7090172,0.3163822,-0.043169938,-0.2852859,-0.33021897,-1.2662753,-3.7356944
attn_0_2_outputs,5,0.14726514,-3.5087762,-4.2353096,-2.7130804,0.7455808,0.031685296,0.50968033,0.6126588,0.2724568,-0.49891016,-1.5529118,-2.7346063
attn_0_2_outputs,6,-0.23077983,-2.0700963,-3.1675422,-2.7716792,0.394898,-0.013471166,0.76909757,0.7480222,0.12912643,0.047345743,-1.1483214,-2.3410919
attn_0_2_outputs,7,-0.113201454,-2.9508827,-2.831963,-3.554445,1.2416807,-0.49767125,0.175824,0.4130158,-0.17265749,-0.5771372,-1.2664745,-1.9198611
attn_0_2_outputs,8,0.37563333,-3.6416564,-4.666454,-3.700677,0.95617884,0.5341603,0.25748527,0.5584832,-0.13875207,-0.46474966,-1.7484249,-2.7475653
attn_0_2_outputs,9,0.06625914,-2.8099766,-2.9303002,-2.544678,1.021699,-0.018512001,0.45114806,0.586508,0.24742721,-0.14601012,-1.3867347,-2.1279716
attn_0_3_outputs,0,0.9631159,-2.4050894,-7.3220153,-2.3386621,1.4010028,-0.21414886,0.82337093,-1.3680482,0.29655254,-3.7371514,0.5453179,-4.3754787
attn_0_3_outputs,1,-0.7816798,-2.0829525,-1.3879778,-0.459806,-1.1106282,1.3731661,-0.77541924,1.7369505,0.7471179,-0.4925649,-1.2117584,-1.4050801
attn_0_3_outputs,10,-0.02174816,-3.4347131,-4.1470075,-1.2963855,0.42303184,0.3028738,0.92478245,0.4109858,-0.0898625,-0.5590679,-1.5686427,-2.6648133
attn_0_3_outputs,11,0.024181176,-1.6509901,-1.2003812,0.6166301,-0.117571056,0.3993818,0.32154912,0.50884426,0.1155164,0.068931706,-1.3115395,-0.9606582
attn_0_3_outputs,12,0.28675705,-1.9847753,-2.5765474,-1.0487487,0.6750548,0.1004794,0.59297633,-0.14395122,0.38679314,-1.4171448,-0.20764932,-2.1081748
attn_0_3_outputs,13,-0.082745135,-1.8285869,0.20792598,-9.263588,0.98860484,-0.45964244,1.3486868,-0.3981761,0.65352684,-2.5282228,1.0471631,-2.5879467
attn_0_3_outputs,14,0.14779806,-2.035547,-3.2058318,-4.798789,0.26009774,0.6869615,0.7385386,0.8485113,0.5283935,-0.15458576,-1.5269114,-2.8253837
attn_0_3_outputs,15,-0.28902748,-5.220804,-4.5338936,-1.6458431,0.52859783,0.61581194,1.7104086,0.8847032,1.0072582,-1.7579587,-2.9225955,-3.4743156
attn_0_3_outputs,2,-0.07016833,-1.5077506,-1.4419496,0.05288144,-0.47293594,1.3826057,0.48369342,1.4542562,0.71162856,-0.187622,-0.32332602,-1.680171
attn_0_3_outputs,3,-0.5995406,-1.8855218,-2.2574208,-0.7941362,-0.26728404,0.82755405,-0.76539177,2.0926945,1.6773247,-0.549711,-0.7113384,-2.1896784
attn_0_3_outputs,4,-0.7859164,-2.9390557,-2.802745,-1.5975239,-0.76679236,2.2028596,-0.70777,1.9917704,1.5423579,0.08899068,-0.46998665,-1.8162374
attn_0_3_outputs,5,0.10907208,-4.760607,-6.010903,-4.191443,-0.029265042,0.667859,-0.060791347,0.50244623,0.3287203,-1.0215495,-2.126504,-3.4822934
attn_0_3_outputs,6,-0.34941116,-4.091919,-4.6534653,-3.7504137,0.56642,-0.062450845,0.56863546,1.0385019,0.11799683,-0.5330066,-1.6943372,-2.5865166
attn_0_3_outputs,7,0.25308245,-3.5341327,-3.9507766,-1.8502411,0.7191843,0.36407232,0.72262174,0.1316814,-0.55086684,-0.53810596,-1.8350339,-2.6329908
attn_0_3_outputs,8,0.022449862,-2.3811479,-2.4373665,-1.9179192,0.45645046,0.41044956,0.4281219,0.660061,0.24329738,-0.35169607,-0.95608425,-1.6827114
attn_0_3_outputs,9,-0.22397487,-3.1123884,-3.7071671,-2.8765314,0.48168162,0.35876608,0.798329,0.7509675,-0.27823228,1.1175189,-3.0596955,-1.6946739
attn_1_0_outputs,0,1.6747053,-3.4886703,-7.553894,-7.950693,1.7617929,0.6635834,1.4181076,-0.6243183,1.8199097,-7.8234115,2.3183548,-6.7127504
attn_1_0_outputs,1,-0.06128573,-2.9353814,-1.5036697,-0.796519,0.792459,1.1220275,-0.37943733,-0.71678126,0.36799312,-0.8997201,-1.6414793,-1.1403539
attn_1_0_outputs,10,0.8125126,-4.3662596,-5.842323,-1.2741064,0.91990316,1.384879,0.26729557,0.16088052,-1.9844031,-0.67636335,-1.3331002,-3.7600276
attn_1_0_outputs,11,-0.9412417,-0.8809683,-0.7719495,1.2612638,-0.7845942,0.14663614,0.97666156,1.5110301,0.93845826,1.0952896,-1.0624733,-0.33882928
attn_1_0_outputs,12,-0.64702576,-0.060230438,-1.4785933,3.8737245,-0.20460902,0.84742254,0.5423079,0.13745254,-0.15648173,0.7044602,-0.0020795509,-0.23863156
attn_1_0_outputs,13,-0.8103133,-0.19964486,-0.038570497,-3.6111617,-1.2123516,0.24416801,0.7631307,1.0293047,1.1698314,0.89518434,-0.5798657,-0.06939326
attn_1_0_outputs,14,-0.16210404,-0.1042756,-3.1051805,-1.0539101,-0.5759273,0.24023429,0.8827209,1.1553113,0.4049681,0.6680328,-1.1878428,-1.2095606
attn_1_0_outputs,15,-0.4249616,-3.8663952,-3.3730557,-1.1751795,-0.16461612,1.4432479,1.147188,1.219351,0.504249,-0.45416963,-2.696469,-2.66088
attn_1_0_outputs,2,0.69306535,-2.8329175,-2.0323162,-0.75935405,0.444028,0.025111575,0.51479334,0.3837411,0.5825067,-1.4512471,-0.3011204,-1.3741504
attn_1_0_outputs,3,0.2443429,-1.879949,-2.5820644,-2.7454941,0.5806822,0.93045175,0.62715393,0.9391234,0.5616379,0.33990636,-0.5426568,-1.2138829
attn_1_0_outputs,4,0.2622535,-1.08507,-2.069635,-1.2150955,0.38793248,0.95734465,0.9849812,0.20669422,1.1554035,-0.06294539,-0.89282393,-1.2575232
attn_1_0_outputs,5,0.10535111,-2.9875462,-5.0637136,-5.5917287,0.32421598,0.57511926,0.19038424,0.43008134,-0.21695034,-0.45582467,-1.8153975,-2.5666227
attn_1_0_outputs,6,0.35880223,-3.4485552,-4.2143407,-3.4150562,0.91393214,0.5922116,0.33336675,0.08652334,-0.10049411,-1.4071927,-3.4876983,-3.0716686
attn_1_0_outputs,7,1.1999314,-1.3902245,-3.760111,-5.21882,1.9175625,1.3547785,-1.627719,-1.3579983,-4.0796623,-1.125171,-0.46267253,-0.50189596
attn_1_0_outputs,8,-0.9626008,-1.4679346,-1.9333327,-2.291649,-0.19329332,0.24823241,0.77459675,1.4990044,0.503099,0.4146243,-0.62384003,-0.83811814
attn_1_0_outputs,9,-1.3979819,-2.9715812,-3.6429996,-3.2103195,-1.177733,0.2611751,1.1304523,1.8538128,1.5064634,1.0572448,-1.9075414,-1.6252757
attn_1_1_outputs,0,-0.18552366,-1.3291701,-1.0144417,-0.07323056,0.41444436,0.5225531,0.9180417,0.14889696,-0.13669968,-0.6070519,-1.0358412,-1.1784687
attn_1_1_outputs,1,0.08510317,-1.3122576,-0.25282922,0.113217644,0.33332527,-0.009961158,0.3787445,0.28067833,-0.08594631,-0.7228038,-0.46371567,-1.4298398
attn_1_1_outputs,10,-0.47282028,0.32820088,0.120641634,-0.03124037,0.47402805,0.7196869,0.47608384,0.23278292,-0.3429032,-0.62419415,0.8287835,-0.934864
attn_1_1_outputs,11,0.15736024,-1.8075566,-2.6817935,-0.68229234,0.08388906,0.3701008,0.1783279,0.69996864,0.113650955,0.12670957,-0.570243,-0.65418965
attn_1_1_outputs,12,-1.1027706,0.7992856,-0.77855694,0.9556312,-0.07182904,0.02221874,0.6485682,-0.05243603,0.49318096,-0.86026454,-0.26969057,-1.0195572
attn_1_1_outputs,13,-0.8202591,-0.3200105,1.3361593,-0.64777136,0.028467223,0.08135228,0.35143843,0.23968,-0.2097249,0.4124315,0.3568475,0.8139181
attn_1_1_outputs,14,-0.7190831,1.2845421,-0.20467076,-0.23636828,-0.00561121,0.11014271,0.53597647,0.34845743,0.69525844,-0.17044622,0.113110416,0.4080644
attn_1_1_outputs,15,-0.7780123,0.32396474,0.55558383,-0.6042164,-0.27543572,-0.15350936,0.47749844,0.48609537,0.36074764,-0.21592467,-0.20980631,-0.4899685
attn_1_1_outputs,2,-0.20813534,-1.4243171,-0.4942899,-0.47143734,0.562626,0.5647178,0.82447094,0.17720829,-0.5648613,-1.0954707,-1.4552872,-1.1711448
attn_1_1_outputs,3,0.059115406,-6.5144095,-7.2076483,-14.440906,0.63104963,1.1826435,0.934177,0.9488744,-0.14804901,-1.4407295,-3.3425794,-4.4653053
attn_1_1_outputs,4,-0.028401082,-1.285861,-1.4161859,-0.43681392,0.54390013,-0.10468546,0.96926427,-0.13047872,0.18390396,-0.4606239,-1.043505,-1.4821458
attn_1_1_outputs,5,-0.20418659,-1.3021016,-1.5892092,-0.2703393,0.60920846,0.4549714,0.97225076,0.47539705,0.2224866,-0.36805224,-0.7219116,-1.4043303
attn_1_1_outputs,6,-0.21105354,-1.3166702,-0.6104131,-0.4545596,0.64623666,0.22896291,0.64559317,-0.17535311,0.68496627,-0.28471318,-0.32384503,-0.59648144
attn_1_1_outputs,7,0.17134039,-1.5066801,-1.448998,-0.6596411,-0.3688365,0.05826411,1.5419253,-0.11077079,0.55336046,-0.7773993,-0.43444374,-0.8974328
attn_1_1_outputs,8,0.43344894,-5.288255,-6.1208572,-3.7175312,0.53695506,1.1687473,0.94150406,1.0748872,0.14157891,-0.9354195,-2.594869,-3.4407551
attn_1_1_outputs,9,0.41131324,-0.34139398,-1.6248329,0.31482998,0.04425611,0.18616594,1.1134115,-0.20918764,-0.008193565,-1.1668229,-0.24732193,-0.82006794
attn_1_2_outputs,0,0.39730588,-1.8421725,-1.0099794,-0.019020991,0.8340541,0.38131884,1.797807,1.0006804,0.06274897,-1.2887008,-1.6034566,-1.5508735
attn_1_2_outputs,1,1.0771685,-2.3002844,-1.6312422,-0.06576728,1.2757667,-0.75575936,1.7823876,1.5627546,-1.0660754,-1.0749886,-0.44068837,-1.2633085
attn_1_2_outputs,10,0.19292134,0.21338937,-0.95305574,-0.028443681,-0.28850147,-0.24151044,1.3868026,0.6829773,0.24248691,-0.20106679,0.35246918,-1.1195258
attn_1_2_outputs,11,0.18570009,-0.83853686,-2.112294,-0.4339097,-0.21437816,0.039064735,-0.016224789,0.5811042,0.17280191,0.2919703,-0.16919993,-0.477965
attn_1_2_outputs,12,-0.6742115,-1.2569255,-2.453313,-0.1772925,0.26468623,0.0526237,0.9481576,0.6675648,0.028774124,-0.78097594,-0.6971108,-0.80449384
attn_1_2_outputs,13,-0.6031684,-2.0180843,0.45972437,-0.3571383,-0.09176829,0.26496807,0.66106325,0.9964597,0.40801132,0.42099738,-0.64018023,0.77873456
attn_1_2_outputs,14,-1.0119711,0.6263167,-1.075101,-0.15879269,-0.4323552,0.39764282,0.70121336,0.8658948,0.040688626,0.1634818,-0.17308769,-0.9633465
attn_1_2_outputs,15,-0.88280904,-1.1658646,0.89543897,-0.31605878,-0.6718454,-0.0017007702,0.4331181,0.9455458,0.51334196,0.21280104,-1.0029107,-0.9408882
attn_1_2_outputs,2,-0.13672182,-2.8318324,-1.9161777,-0.5419687,1.3589381,-0.9249495,2.2711806,1.0988482,-0.21521822,-1.0491619,-1.0700536,-0.375296
attn_1_2_outputs,3,0.53863645,-5.087929,-6.892859,-12.544574,0.7618725,1.2993151,0.84422374,0.9280543,0.22679268,-0.9091529,-2.5690827,-4.099156
attn_1_2_outputs,4,0.18748519,-2.6186998,-1.6292744,-0.1921282,0.45035413,-0.27369067,1.4378524,1.1222128,0.12593302,-0.88132477,-1.443058,-1.0716501
attn_1_2_outputs,5,-0.5165083,-2.780426,-1.8789878,-0.74616677,-0.2389243,0.5598101,0.636395,-0.05865518,-0.18581319,-0.10946429,-0.9856345,-1.2374687
attn_1_2_outputs,6,-0.14867271,-2.4410634,-2.203422,-0.42730543,0.16380414,0.4081678,1.3852594,0.3075983,-0.049479324,-0.4676469,-1.0640589,-1.3989942
attn_1_2_outputs,7,-0.30733588,-2.8038797,-3.1456869,-0.6347979,-0.05949688,0.029724728,1.3660924,0.34431624,0.13141768,-0.3179373,-0.93098944,-1.2325598
attn_1_2_outputs,8,0.10131321,-4.290741,-5.8717847,-3.9790971,0.08804807,0.7529364,0.32026395,0.5962887,-0.10183446,-0.97393936,-2.3452244,-3.52269
attn_1_2_outputs,9,-0.06383063,-1.9625505,-1.7895454,-0.60507095,0.02867387,-0.0003276493,0.76577973,0.54898405,-0.006423757,-0.2245174,-1.0817013,-0.43728784
attn_1_3_outputs,0,-0.9235574,-1.9147464,-2.1613727,-0.49584,1.813467,-0.18149112,2.0081904,1.5960667,-1.4442604,0.08871895,-1.8932558,-1.6023971
attn_1_3_outputs,1,0.25398377,-1.4491996,-1.1063241,0.08493621,0.32775003,0.6128451,0.5989683,0.25202516,-0.3009316,-0.4474784,-1.254961,-1.0713041
attn_1_3_outputs,10,-0.59846216,0.110721655,-0.023890607,-0.08689845,-0.58314127,0.3858622,-0.21525888,0.6681375,0.76260865,-0.5201044,0.18955074,-0.9682364
attn_1_3_outputs,11,-0.6688407,-0.012562736,-1.2097008,0.054226123,-0.44402677,0.080314144,0.040230807,0.34992626,-0.061548993,0.30647275,0.02062712,-0.10787481
attn_1_3_outputs,12,-0.028305529,-0.018325048,-2.5511696,0.15521209,-0.6505995,0.46048272,0.7637276,0.0017790706,0.79587036,-0.10223331,-0.8814083,-1.272749
attn_1_3_outputs,13,-0.6089327,-1.9340547,1.0228692,-1.0148829,-0.514345,0.6507286,-0.23304492,1.1871693,0.85315275,-0.16329633,-0.659318,0.7204886
attn_1_3_outputs,14,-2.0500658,-0.21456529,-0.82796866,-0.7270181,0.6426537,0.26026493,1.2100879,0.5590487,0.52527714,0.77682143,-1.4909858,-0.32935232
attn_1_3_outputs,15,-1.951475,-1.9120067,0.73202556,-0.19256632,-0.98619324,1.1382881,1.0560265,-0.08653294,0.3620985,0.18915085,-1.9782656,-0.34965903
attn_1_3_outputs,2,-0.14927845,-1.6474304,-1.2718972,-0.07194112,0.87213,1.1046228,0.64389104,0.16184008,-0.0017848893,-0.74732745,-1.5841457,-1.6344174
attn_1_3_outputs,3,-0.03375077,-4.5408063,-6.5518093,-14.827414,0.28605404,1.0179942,0.9287856,0.88847625,0.1485604,-1.057402,-2.3838184,-3.8056905
attn_1_3_outputs,4,1.1232226,-2.4333155,-2.8041387,-0.54150605,-0.18817364,0.32527092,1.1069897,-0.26402992,0.7055604,-1.0613786,-1.0352888,-1.9192412
attn_1_3_outputs,5,-0.4373075,-2.3956237,-1.7752723,-0.9016927,-0.34741968,0.38131827,0.7492287,0.5568157,0.7257827,-0.24676505,-1.151899,-1.6780673
attn_1_3_outputs,6,-0.4331816,-2.6998873,-2.9980662,-0.44032484,0.5054213,0.13276637,1.270398,0.8365098,-0.7058547,0.36412236,-1.4696496,-0.9854639
attn_1_3_outputs,7,-0.8047683,-3.2482169,-3.0067055,-0.90640736,0.7829617,0.43349108,1.0836172,0.92834,-0.20732771,0.18758234,-0.47245687,-1.2105199
attn_1_3_outputs,8,-0.12843214,-3.7090347,-5.1904674,-3.1249266,0.00034977787,0.760435,0.6528696,0.6325718,0.05928525,-0.93678933,-2.0299363,-3.0386627
attn_1_3_outputs,9,-1.5866085,-1.2539887,-2.3435822,-0.37405682,1.1220216,-0.5480485,0.8979471,-0.08972286,-0.34542868,0.9363451,-1.7668122,-0.8792588
attn_2_0_outputs,0,-0.019409804,-2.2439992,-1.1038293,-0.41836727,0.8203004,0.41977647,0.5140749,-0.24401872,0.1929161,0.40323308,-2.065264,-0.57028615
attn_2_0_outputs,1,0.4768169,-1.5882276,-1.0420808,-0.43096378,0.5215675,0.45725694,-0.3066765,0.19454104,-0.11470474,-0.540577,-1.1090662,-1.0878828
attn_2_0_outputs,10,-0.2744646,-0.6060184,-0.70709765,-0.6804428,0.7912456,0.5931204,0.64083105,-0.021786217,0.17204842,-0.21363135,-0.72618175,-1.1221622
attn_2_0_outputs,11,-0.012146477,-0.1424585,-0.8528501,1.1272411,-0.088295534,0.094476745,0.10441194,0.5871767,0.17163791,0.39596462,0.58654493,-0.0823575
attn_2_0_outputs,12,0.08615994,-1.2912388,-3.447962,0.84550637,-0.08686884,1.0846986,1.005672,0.22043495,-0.19937705,-0.07352254,-1.5216492,-1.8281605
attn_2_0_outputs,13,-0.6365431,-1.9277413,0.12741031,-0.8972104,-0.4236208,-0.39740953,0.9361691,0.43407938,0.08936062,-0.18890797,-0.27556238,0.44962162
attn_2_0_outputs,14,0.24548078,0.2048561,-1.3471851,-0.41988793,-0.51954633,0.6406942,1.8934999,-0.01465353,-0.35562602,0.78640866,-1.272576,-1.310707
attn_2_0_outputs,15,-1.0804933,-0.5466919,0.2325752,-0.27698994,-0.58156025,0.27677763,1.1869218,0.11427279,0.40244526,-0.037616562,-1.5284706,-1.2961186
attn_2_0_outputs,2,0.17252584,-1.8885237,-0.83135724,-0.25883207,0.77766824,0.6166005,0.10560875,-0.012349205,0.07626215,-0.37203804,-1.1841198,-0.8341887
attn_2_0_outputs,3,0.12959144,-5.3413234,-6.5745044,-16.155354,0.44160944,0.8533003,0.864385,0.7661656,0.10608138,-1.2847196,-2.4863837,-4.3422856
attn_2_0_outputs,4,-0.04362737,-1.9095076,-1.8780173,-0.828971,0.040221803,0.82332236,0.9488779,0.24241294,-0.08347625,-0.35854828,-1.9610728,-1.6012015
attn_2_0_outputs,5,-0.42470387,-2.7564335,-2.2586603,-1.1646887,0.72172195,0.10787902,0.7981936,0.85256875,-0.17877859,-0.07849318,-1.4076496,-0.9365066
attn_2_0_outputs,6,-0.20594361,-1.8411793,-2.167224,-0.6775507,0.13867101,0.3564615,0.95149803,0.42884675,-0.0856239,-0.14049233,-0.63351405,-0.7779509
attn_2_0_outputs,7,0.07043142,-2.7058032,-3.7462237,-0.94443625,0.013042332,0.83322036,0.7328621,-0.017862085,-0.17820646,0.30533916,-1.2319828,-0.93642575
attn_2_0_outputs,8,0.0792935,-4.155129,-5.162063,-2.2721598,0.22703236,0.6277964,0.69967985,0.80465215,0.1428011,-0.9383362,-1.8469504,-3.23793
attn_2_0_outputs,9,0.97534716,-1.6425875,-2.228648,-0.79228634,0.107170746,1.03273,1.0177981,-0.29671836,-0.3980321,0.35807416,-1.5683709,-0.88907343
attn_2_1_outputs,0,2.1048567,-1.225703,-7.3954797,3.2059636,1.9828292,0.7205496,0.35489127,-1.6968949,-1.6943377,-1.3200122,-1.4612405,-3.2315214
attn_2_1_outputs,1,-0.014197041,-2.8069081,-2.6571932,-0.62720263,1.083651,1.5754006,-0.4831765,0.12306644,0.21077637,-0.19256213,-1.6323562,-1.0687661
attn_2_1_outputs,10,-0.9598104,-2.3440757,-2.811719,-2.3862603,0.5140563,0.19016778,0.412562,1.1678892,-0.1609725,0.28458554,-0.82888836,-1.1874442
attn_2_1_outputs,11,-0.4914909,-0.44001105,0.5845118,0.45645243,0.0062866583,0.31374744,0.22427955,0.32246098,-0.21123396,0.6536847,-0.27496776,-0.0109631615
attn_2_1_outputs,12,-1.4022446,-1.10661,-2.9868734,1.889004,-0.38922906,0.348494,0.6331997,1.1851408,0.14351904,0.46043313,-0.36753857,-1.1874814
attn_2_1_outputs,13,-2.7820551,1.2457318,3.8020043,-10.41246,-1.8524028,-0.13348618,0.62884635,1.3812683,0.066247955,0.7405843,0.19555984,1.6651502
attn_2_1_outputs,14,-1.2933556,0.2970177,-0.6387665,-1.4458234,-1.3248262,0.6328774,0.45396817,1.2991093,-0.22135596,0.35023043,-0.69538665,-0.58369243
attn_2_1_outputs,15,-1.5238438,-2.839017,-3.289757,-2.2665613,-1.2632539,0.8651258,1.8138621,1.5815418,0.44653586,-0.67694193,-2.0548468,-1.4532262
attn_2_1_outputs,2,0.5104168,-2.9218476,-1.9878296,-1.0736659,-0.092971474,0.27907398,-0.14923672,0.8946771,-0.6397471,-0.6648985,-1.1430268,-2.0319266
